fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_290 001_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.587955428E-16 1.000000000E+20 1.209263363E+00 7.171567021E-17 5.557506299E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.379828549E-16 1.000000000E+20 1.217780536E+00 6.979581096E-17 1.061597548E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.152187059E-16 1.000000000E+20 1.212296498E+00 1.042231167E-16 6.718780445E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.965600435E-16 1.000000000E+20 1.218088526E+00 1.023509614E-16 1.090454080E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.924533828E-16 1.000000000E+20 1.214607180E+00 1.518572272E-16 7.935443014E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.766984285E-16 1.000000000E+20 1.218505622E+00 1.500420449E-16 1.131873018E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.955073783E-16 1.000000000E+20 1.216456820E+00 2.216162125E-16 9.208036815E-04 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.835334118E-16 1.000000000E+20 1.219053148E+00 2.198704684E-16 1.190757609E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.287671329E-16 1.000000000E+20 1.218033037E+00 3.237254852E-16 1.058417781E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.217094272E-16 1.000000000E+20 1.220528057E+00 3.221681311E-16 1.273597964E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.950598556E-16 1.000000000E+20 1.219455934E+00 4.731367436E-16 1.214760071E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.952319448E-16 1.000000000E+20 1.225626450E+00 4.726317895E-16 1.391813948E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.984835140E-16 1.000000000E+20 1.226874365E+00 6.936469060E-16 1.407505313E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.053882067E-16 1.000000000E+20 1.232531481E+00 6.939543697E-16 1.561355588E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.238015867E-15 1.000000000E+20 1.234505323E+00 1.017882547E-15 1.651837093E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.148805855E-15 1.000000000E+20 1.235014094E+00 1.016603014E-15 1.765055777E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.508471713E-15 1.000000000E+20 1.236195582E+00 1.491143329E-15 1.919478303E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.425556361E-15 1.000000000E+20 1.236369518E+00 1.489340991E-15 2.012820956E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.815836042E-15 1.000000000E+20 1.237145876E+00 2.181610319E-15 2.239773953E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.738931829E-15 1.000000000E+20 1.237509715E+00 2.181497379E-15 2.314429021E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.172964087E-15 1.000000000E+20 1.242668213E+00 3.236086138E-15 2.626824451E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.104536866E-15 1.000000000E+20 1.245384531E+00 3.259044315E-15 2.721204592E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.584254034E-15 1.000000000E+20 1.247263850E+00 4.792212327E-15 3.094130721E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.516210499E-15 1.000000000E+20 1.247352705E+00 4.791326343E-15 3.149130462E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.050006116E-15 1.000000000E+20 1.248005860E+00 7.023904901E-15 3.564100873E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.992307345E-15 1.000000000E+20 1.249845643E+00 7.033166042E-15 3.617195233E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.655861714E-15 1.000000000E+20 1.262197125E+00 1.041659532E-14 4.145384686E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.593309136E-15 1.000000000E+20 1.262246004E+00 1.041590878E-14 4.188518042E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.367684343E-15 1.000000000E+20 1.268523201E+00 1.528348598E-14 4.676312584E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.307139301E-15 1.000000000E+20 1.268537153E+00 1.528195909E-14 4.711970252E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.106161981E-15 1.000000000E+20 1.268988956E+00 2.241642991E-14 5.259442003E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.047104692E-15 1.000000000E+20 1.268977438E+00 2.241327699E-14 5.289520433E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.811653689E-15 1.000000000E+20 1.272360084E+00 3.324645286E-14 5.854985700E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.754347405E-15 1.000000000E+20 1.272380441E+00 3.324567778E-14 5.879408931E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.870790784E-15 1.000000000E+20 1.278623772E+00 4.884281130E-14 6.808962987E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.814733334E-15 1.000000000E+20 1.278650519E+00 4.884297360E-14 6.831681426E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.057601064E-15 1.000000000E+20 1.283678780E+00 7.176358930E-14 7.507731081E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.003282679E-15 1.000000000E+20 1.283730918E+00 7.176639990E-14 7.527852201E-03 
