Epoch TrainLoss ValidLoss
1 0.24800134019839642 0.19642459993126327 
2 0.11107362071928954 0.1253438619429976 
3 0.09902580507189938 0.09924724013388163 
4 0.09218386214730716 0.11047959470252484 
5 0.08818193626704843 0.0971331933318126 
6 0.07935494038974396 0.12422697811208791 
7 0.0821671470599343 0.113081035556051 
8 0.08179416512539893 0.08479062764348329 
9 0.07658244646679271 0.0923215931924871 
10 0.07424317411611779 0.10096173725073629 
11 0.07365833056590172 0.09375340957740103 
12 0.06811123919095656 0.07526084788001178 
13 0.06850516680093727 0.08401751303251719 
14 0.06624927995752806 0.07737239569727275 
15 0.06750408200528285 0.10323386673025448 
16 0.062372897131650736 0.08457474517361174 
17 0.061896078395121026 0.07149600103189946 
18 0.06382590690389219 0.07320271370105716 
19 0.06056205214048275 0.07951362915992244 
20 0.05928105761758005 0.08165163852007414 
21 0.06678730876521781 0.07283909369421057 
22 0.05756240040966959 0.07199857672328536 
23 0.05781099240888249 0.075240027921453 
24 0.058437449013645 0.09004090832939088 
25 0.05915701934454417 0.08919017208612687 
26 0.058572789765217084 0.07870143044690657 
27 0.05457814614610239 0.08405317864238732 
28 0.05484150379055151 0.08525697550466482 
29 0.0570526767540535 0.07717437421827668 
30 0.06304871446579093 0.07750730220512318 
31 0.057749420071942635 0.06504743333210532 
32 0.053456282751427754 0.06634209610872377 
33 0.05563915321878111 0.08287549770829761 
34 0.053086585052480754 0.08202666698631383 
35 0.056431705744579584 0.07850672963401015 
36 0.05533969032102161 0.07296456230777974 
37 0.053213917354742686 0.08006432867867527 
38 0.05326422577652365 0.07911205435121081 
39 0.05747225140531858 0.07165397896015956 
40 0.05625343477289484 0.06910053248090874 
41 0.05686741169218463 0.06747920998006937 
42 0.050800950625572695 0.07518023655697466 
43 0.051718268329973775 0.09157705369033249 
44 0.0512948926125813 0.06242315811967637 
45 0.05233598155400368 0.08327796151353067 
46 0.05392111574015533 0.08728976075762511 
47 0.051781300351776256 0.0683994615365017 
48 0.05365376006691444 0.07808804198335584 
49 0.05192944194282396 0.0787432550390479 
50 0.050642278424116095 0.0701399183532373 
51 0.05560908756322331 0.06960769207288851 
52 0.0494138408471087 0.08188126233894671 
53 0.049979740482689154 0.06674860814085984 
54 0.0500646537052411 0.07553105261417684 
55 0.05239386250827499 0.06871219190748723 
56 0.04870053648963721 0.07110562448985389 
57 0.050023579156684754 0.07086147524291488 
58 0.055457120168841245 0.07144170370174013 
59 0.0490401412643718 0.06621353720530133 
60 0.050446427303008884 0.06894939936714775 
61 0.04945821050844259 0.06408289689778586 
62 0.05155857445418157 0.09733531455593047 
63 0.04789229706343677 0.06446413574404734 
64 0.05185511045534201 0.06771856889284214 
65 0.04852580680713208 0.07360217616348123 
66 0.050406538640007825 0.06910613580345638 
67 0.05059922021913408 0.06642263391975682 
68 0.05000240850606651 0.07403085882181366 
69 0.05250099453491845 0.07197634828894314 
70 0.048119010186330836 0.07288114641630235 
71 0.047626991285067616 0.08422494526692295 
72 0.0519937062216076 0.07332332811887188 
73 0.04945102756018892 0.06886898859654768 
74 0.04535719653704401 0.08687330474324605 
75 0.048157184429231545 0.08933692452606681 
76 0.05358695732655399 0.07926702003137173 
77 0.048347163702201365 0.09162427129937874 
78 0.04682944749438703 0.07358620701327152 
79 0.04730848042343301 0.06988429361447909 
80 0.046532841179933816 0.06764341146556725 
81 0.05485582793586784 0.07057455444977528 
82 0.047699281922268744 0.06950644522857075 
83 0.05267893225383578 0.06619241625930254 
84 0.04667516024580056 0.08266185107548284 
85 0.048798885562353664 0.06493504816332954 
86 0.049431147177285056 0.06456163006878277 
87 0.04807728442346508 0.0944744088284747 
88 0.04936649976896517 0.0713587878596171 
89 0.04808319101544718 0.06097708988298537 
90 0.04693013374191342 0.08635666085567505 
