Ytrue Nb T d Ypred RSE
13000000000.000006 4500000000000003.000000 293.000000 0.000200 123015307264.000000 7.568394
16930000000.000002 4500000000000003.000000 293.000000 0.000200 94604771328.000000 3.766951
22060000000.000023 4500000000000003.000000 293.000000 0.000200 69027274752.000000 1.448653
28740000000.000046 4500000000000003.000000 293.000000 0.000200 67627290624.000000 0.778048
37429999999.999954 4500000000000003.000000 293.000000 0.000200 73148973056.000000 0.465983
48759999999.999947 4500000000000003.000000 293.000000 0.000200 91301879808.000000 0.406528
63519999999.999924 4500000000000003.000000 293.000000 0.000200 164188782592.000000 0.971708
82739999999.999969 4500000000000003.000000 293.000000 0.000200 276800143360.000000 1.644337
107800000000.000137 4500000000000003.000000 293.000000 0.000200 337654775808.000000 1.451495
140400000000.000244 4500000000000003.000000 293.000000 0.000200 437281783808.000000 1.435617
182900000000.000366 4500000000000003.000000 293.000000 0.000200 580490231808.000000 1.488891
238199999999.999695 4500000000000003.000000 293.000000 0.000200 659521732608.000000 1.129944
310299999999.999756 4500000000000003.000000 293.000000 0.000200 827604467712.000000 1.042048
404199999999.999390 4500000000000003.000000 293.000000 0.000200 827059470336.000000 0.534883
526600000000.000732 4500000000000003.000000 293.000000 0.000200 858197131264.000000 0.243306
685899999999.999512 4500000000000003.000000 293.000000 0.000200 882643894272.000000 0.063938
893500000000.001465 4500000000000003.000000 293.000000 0.000200 877322174464.000000 0.000334
1164000000000.001709 4500000000000003.000000 293.000000 0.000200 848887545856.000000 0.100491
1515999999999.999756 4500000000000003.000000 293.000000 0.000200 829316399104.000000 0.375054
1975000000000.001221 4500000000000003.000000 293.000000 0.000200 657094606848.000000 1.338362
2573000000000.001465 4500000000000003.000000 293.000000 0.000200 475877310464.000000 3.591806
3350999999999.996094 4500000000000003.000000 293.000000 0.000200 304684597248.000000 9.089182
4366000000000.005371 4500000000000003.000000 293.000000 0.000200 87914651648.000000 47.681938
5686999999999.992188 4500000000000003.000000 293.000000 0.000200 129345568768.000000 41.990234
7407999999999.992188 4500000000000003.000000 293.000000 0.000200 1396756185088.000000 3.492264
9649999999999.982422 4500000000000003.000000 293.000000 0.000200 2898246500352.000000 1.629936
12570000000000.000000 4500000000000003.000000 293.000000 0.000200 4278958948352.000000 1.278041
16370000000000.015625 4500000000000003.000000 293.000000 0.000200 7407632646144.000000 0.662395
21329999999999.957031 4500000000000003.000000 293.000000 0.000200 10707260145664.000000 0.494088
27779999999999.968750 4500000000000003.000000 293.000000 0.000200 15059999784960.000000 0.386738
36189999999999.929688 4500000000000003.000000 293.000000 0.000200 19688616624128.000000 0.382153
47150000000000.007812 4500000000000003.000000 293.000000 0.000200 25818898104320.000000 0.373772
61410000000000.117188 4500000000000003.000000 293.000000 0.000200 33588363919360.000000 0.375264
80000000000000.031250 4500000000000003.000000 293.000000 0.000200 43091423657984.000000 0.395161
13000000000.000006 4500000000000003.000000 298.000000 0.000200 38625153024.000000 1.307734
16930000000.000002 4500000000000003.000000 298.000000 0.000200 33850779648.000000 0.499592
22060000000.000023 4500000000000003.000000 298.000000 0.000200 31744671744.000000 0.133935
28740000000.000046 4500000000000003.000000 298.000000 0.000200 33284173824.000000 0.021587
37429999999.999954 4500000000000003.000000 298.000000 0.000200 41871241216.000000 0.012586
48759999999.999947 4500000000000003.000000 298.000000 0.000200 56900800512.000000 0.023886
63519999999.999924 4500000000000003.000000 298.000000 0.000200 81517543424.000000 0.062555
82739999999.999969 4500000000000003.000000 298.000000 0.000200 114907283456.000000 0.108834
107800000000.000137 4500000000000003.000000 298.000000 0.000200 163337945088.000000 0.175176
140400000000.000244 4500000000000003.000000 298.000000 0.000200 204420726784.000000 0.142807
182900000000.000366 4500000000000003.000000 298.000000 0.000200 299878875136.000000 0.249491
238199999999.999695 4500000000000003.000000 298.000000 0.000200 376385634304.000000 0.212986
310299999999.999756 4500000000000003.000000 298.000000 0.000200 436197097472.000000 0.117103
404199999999.999390 4500000000000003.000000 298.000000 0.000200 478876434432.000000 0.028810
526600000000.000732 4500000000000003.000000 298.000000 0.000200 501908406272.000000 0.002307
685899999999.999512 4500000000000003.000000 298.000000 0.000200 493685047296.000000 0.109110
893500000000.001465 4500000000000003.000000 298.000000 0.000200 445332619264.000000 0.504779
1164000000000.001709 4500000000000003.000000 298.000000 0.000200 342905421824.000000 1.689114
1515999999999.999756 4500000000000003.000000 298.000000 0.000200 172575260672.000000 6.898409
1975000000000.001221 4500000000000003.000000 298.000000 0.000200 37684711424.000000 50.427602
2573000000000.001465 4500000000000003.000000 298.000000 0.000200 1299166003200.000000 0.485424
3350999999999.996094 4500000000000003.000000 298.000000 0.000200 3081613082624.000000 0.007027
4366000000000.005371 4500000000000003.000000 298.000000 0.000200 3918162296832.000000 0.011724
5686999999999.992188 4500000000000003.000000 298.000000 0.000200 5008217604096.000000 0.016177
7407999999999.992188 4500000000000003.000000 298.000000 0.000200 6881871396864.000000 0.005430
9649999999999.982422 4500000000000003.000000 298.000000 0.000200 9292528746496.000000 0.001425
12570000000000.000000 4500000000000003.000000 298.000000 0.000200 12022299230208.000000 0.001985
16370000000000.015625 4500000000000003.000000 298.000000 0.000200 15063208427520.000000 0.006925
21329999999999.957031 4500000000000003.000000 298.000000 0.000200 19134261755904.000000 0.011813
27779999999999.968750 4500000000000003.000000 298.000000 0.000200 24869227986944.000000 0.012264
36189999999999.929688 4500000000000003.000000 298.000000 0.000200 32702124261376.000000 0.010279
47150000000000.007812 4500000000000003.000000 298.000000 0.000200 43059924434944.000000 0.008240
61410000000000.117188 4500000000000003.000000 298.000000 0.000200 57302925180928.000000 0.004793
80000000000000.031250 4500000000000003.000000 298.000000 0.000200 77422875639808.000000 0.001072
13000000000.000006 4500000000000003.000000 303.000000 0.000200 31907227648.000000 0.861833
16930000000.000002 4500000000000003.000000 303.000000 0.000200 31783802880.000000 0.410027
22060000000.000023 4500000000000003.000000 303.000000 0.000200 34152497152.000000 0.194090
28740000000.000046 4500000000000003.000000 303.000000 0.000200 41219416064.000000 0.131462
37429999999.999954 4500000000000003.000000 303.000000 0.000200 50698727424.000000 0.092777
48759999999.999947 4500000000000003.000000 303.000000 0.000200 61257187328.000000 0.052288
63519999999.999924 4500000000000003.000000 303.000000 0.000200 79156068352.000000 0.048625
82739999999.999969 4500000000000003.000000 303.000000 0.000200 108748603392.000000 0.075179
107800000000.000137 4500000000000003.000000 303.000000 0.000200 138564534272.000000 0.063362
140400000000.000244 4500000000000003.000000 303.000000 0.000200 164606099456.000000 0.025353
182900000000.000366 4500000000000003.000000 303.000000 0.000200 180763836416.000000 0.000138
238199999999.999695 4500000000000003.000000 303.000000 0.000200 196656726016.000000 0.036843
310299999999.999756 4500000000000003.000000 303.000000 0.000200 209834328064.000000 0.155016
404199999999.999390 4500000000000003.000000 303.000000 0.000200 212185382912.000000 0.429889
526600000000.000732 4500000000000003.000000 303.000000 0.000200 194838495232.000000 1.072745
685899999999.999512 4500000000000003.000000 303.000000 0.000200 162518990848.000000 2.457373
893500000000.001465 4500000000000003.000000 303.000000 0.000200 57022504960.000000 13.733071
1164000000000.001709 4500000000000003.000000 303.000000 0.000200 352917520384.000000 1.601415
1515999999999.999756 4500000000000003.000000 303.000000 0.000200 1531193196544.000000 0.000099
1975000000000.001221 4500000000000003.000000 303.000000 0.000200 2347530190848.000000 0.029933
2573000000000.001465 4500000000000003.000000 303.000000 0.000200 3220046086144.000000 0.050532
3350999999999.996094 4500000000000003.000000 303.000000 0.000200 4233136439296.000000 0.054857
4366000000000.005371 4500000000000003.000000 303.000000 0.000200 5236703887360.000000 0.033159
5686999999999.992188 4500000000000003.000000 303.000000 0.000200 6518976544768.000000 0.018671
7407999999999.992188 4500000000000003.000000 303.000000 0.000200 8563128270848.000000 0.021034
9649999999999.982422 4500000000000003.000000 303.000000 0.000200 11675333820416.000000 0.036408
12570000000000.000000 4500000000000003.000000 303.000000 0.000200 15904184205312.000000 0.055607
16370000000000.015625 4500000000000003.000000 303.000000 0.000200 21424358031360.000000 0.072841
21329999999999.957031 4500000000000003.000000 303.000000 0.000200 26940792635392.000000 0.054783
27779999999999.968750 4500000000000003.000000 303.000000 0.000200 33722648756224.000000 0.037697
36189999999999.929688 4500000000000003.000000 303.000000 0.000200 43551945654272.000000 0.034387
47150000000000.007812 4500000000000003.000000 303.000000 0.000200 58029647069184.000000 0.043261
61410000000000.117188 4500000000000003.000000 303.000000 0.000200 76970092134400.000000 0.051223
80000000000000.031250 4500000000000003.000000 303.000000 0.000200 103210152886272.000000 0.065244
13000000000.000006 4500000000000003.000000 308.000000 0.000200 39953678336.000000 1.398737
16930000000.000002 4500000000000003.000000 308.000000 0.000200 41301049344.000000 0.849436
22060000000.000023 4500000000000003.000000 308.000000 0.000200 43450974208.000000 0.477371
28740000000.000046 4500000000000003.000000 308.000000 0.000200 46346358784.000000 0.232722
37429999999.999954 4500000000000003.000000 308.000000 0.000200 49984720896.000000 0.084248
48759999999.999947 4500000000000003.000000 308.000000 0.000200 53454987264.000000 0.008457
63519999999.999924 4500000000000003.000000 308.000000 0.000200 57532145664.000000 0.009811
82739999999.999969 4500000000000003.000000 308.000000 0.000200 62527086592.000000 0.078972
107800000000.000137 4500000000000003.000000 308.000000 0.000200 67502071808.000000 0.223167
140400000000.000244 4500000000000003.000000 308.000000 0.000200 71745536000.000000 0.467924
182900000000.000366 4500000000000003.000000 308.000000 0.000200 71384408064.000000 0.952476
238199999999.999695 4500000000000003.000000 308.000000 0.000200 63649341440.000000 2.009589
310299999999.999756 4500000000000003.000000 308.000000 0.000200 47983431680.000000 4.621451
404199999999.999390 4500000000000003.000000 308.000000 0.000200 43984445440.000000 7.298431
526600000000.000732 4500000000000003.000000 308.000000 0.000200 315068841984.000000 0.269688
685899999999.999512 4500000000000003.000000 308.000000 0.000200 838958317568.000000 0.040711
893500000000.001465 4500000000000003.000000 308.000000 0.000200 1152539951104.000000 0.065160
1164000000000.001709 4500000000000003.000000 308.000000 0.000200 1492102152192.000000 0.061982
1515999999999.999756 4500000000000003.000000 308.000000 0.000200 1941478834176.000000 0.061507
1975000000000.001221 4500000000000003.000000 308.000000 0.000200 2489550897152.000000 0.053848
2573000000000.001465 4500000000000003.000000 308.000000 0.000200 3283365920768.000000 0.059732
3350999999999.996094 4500000000000003.000000 308.000000 0.000200 4187905589248.000000 0.049909
4366000000000.005371 4500000000000003.000000 308.000000 0.000200 5401096486912.000000 0.045436
5686999999999.992188 4500000000000003.000000 308.000000 0.000200 6858442539008.000000 0.035183
7407999999999.992188 4500000000000003.000000 308.000000 0.000200 8670298505216.000000 0.024808
9649999999999.982422 4500000000000003.000000 308.000000 0.000200 11178823647232.000000 0.021667
12570000000000.000000 4500000000000003.000000 308.000000 0.000200 14602229252096.000000 0.022500
16370000000000.015625 4500000000000003.000000 308.000000 0.000200 19588653776896.000000 0.032307
21329999999999.957031 4500000000000003.000000 308.000000 0.000200 24959279693824.000000 0.024741
27779999999999.968750 4500000000000003.000000 308.000000 0.000200 31377495949312.000000 0.014847
36189999999999.929688 4500000000000003.000000 308.000000 0.000200 41174270214144.000000 0.016672
47150000000000.007812 4500000000000003.000000 308.000000 0.000200 54408440184832.000000 0.020537
61410000000000.117188 4500000000000003.000000 308.000000 0.000200 72306068029440.000000 0.026738
80000000000000.031250 4500000000000003.000000 308.000000 0.000200 97740839190528.000000 0.040252
13000000000.000006 4500000000000003.000000 313.000000 0.000200 50148536320.000000 2.116810
16930000000.000002 4500000000000003.000000 313.000000 0.000200 50167259136.000000 1.300688
22060000000.000023 4500000000000003.000000 313.000000 0.000200 50165497856.000000 0.713792
28740000000.000046 4500000000000003.000000 313.000000 0.000200 50103517184.000000 0.316950
37429999999.999954 4500000000000003.000000 313.000000 0.000200 49901481984.000000 0.083273
48759999999.999947 4500000000000003.000000 313.000000 0.000200 49461714944.000000 0.000204
63519999999.999924 4500000000000003.000000 313.000000 0.000200 48596123648.000000 0.072152
82739999999.999969 4500000000000003.000000 313.000000 0.000200 47495340032.000000 0.316097
107800000000.000137 4500000000000003.000000 313.000000 0.000200 46185734144.000000 0.762493
140400000000.000244 4500000000000003.000000 313.000000 0.000200 44847886336.000000 1.450012
182900000000.000366 4500000000000003.000000 313.000000 0.000200 51887427584.000000 1.808632
238199999999.999695 4500000000000003.000000 313.000000 0.000200 82830082048.000000 1.223500
310299999999.999756 4500000000000003.000000 313.000000 0.000200 238495154176.000000 0.069670
404199999999.999390 4500000000000003.000000 313.000000 0.000200 453645238272.000000 0.013333
526600000000.000732 4500000000000003.000000 313.000000 0.000200 629946974208.000000 0.032197
685899999999.999512 4500000000000003.000000 313.000000 0.000200 754206113792.000000 0.009019
893500000000.001465 4500000000000003.000000 313.000000 0.000200 981272952832.000000 0.008787
1164000000000.001709 4500000000000003.000000 313.000000 0.000200 1298475778048.000000 0.011965
1515999999999.999756 4500000000000003.000000 313.000000 0.000200 1652195590144.000000 0.007406
1975000000000.001221 4500000000000003.000000 313.000000 0.000200 2181593038848.000000 0.009906
2573000000000.001465 4500000000000003.000000 313.000000 0.000200 2870233268224.000000 0.011963
3350999999999.996094 4500000000000003.000000 313.000000 0.000200 3624451178496.000000 0.006157
