N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 330 2.400E-4 1.155923678E+00 1.254335675E+00
1.468000E+10 1.000E+17 330 2.400E-4 1.205988884E+00 1.256817047E+00
2.154000E+10 1.000E+17 330 2.400E-4 1.202239360E+00 1.259161507E+00
3.162000E+10 1.000E+17 330 2.400E-4 1.222553027E+00 1.262561556E+00
4.642000E+10 1.000E+17 330 2.400E-4 1.246656636E+00 1.267058397E+00
6.813000E+10 1.000E+17 330 2.400E-4 1.263294002E+00 1.273085965E+00
1.000000E+11 1.000E+17 330 2.400E-4 1.273937342E+00 1.280384751E+00
1.468000E+11 1.000E+17 330 2.400E-4 1.282566399E+00 1.289499091E+00
2.154000E+11 1.000E+17 330 2.400E-4 1.294642831E+00 1.297616578E+00
3.162000E+11 1.000E+17 330 2.400E-4 1.304194743E+00 1.305157853E+00
4.642000E+11 1.000E+17 330 2.400E-4 1.312169626E+00 1.312048715E+00
6.813000E+11 1.000E+17 330 2.400E-4 1.318052322E+00 1.318264293E+00
1.000000E+12 1.000E+17 330 2.400E-4 1.323642420E+00 1.324069991E+00
1.468000E+12 1.000E+17 330 2.400E-4 1.328192704E+00 1.328569676E+00
2.154000E+12 1.000E+17 330 2.400E-4 1.333100846E+00 1.333365107E+00
3.162000E+12 1.000E+17 330 2.400E-4 1.336128793E+00 1.336551768E+00
4.642000E+12 1.000E+17 330 2.400E-4 1.341548820E+00 1.341766245E+00
6.813000E+12 1.000E+17 330 2.400E-4 1.357141892E+00 1.357231879E+00
1.000000E+13 1.000E+17 330 2.400E-4 1.363689309E+00 1.363849447E+00
