N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 290 1.800E-4 1.258139806E+00 1.313807526E+00
1.468000E+10 1.000E+17 290 1.800E-4 1.264754400E+00 1.313942272E+00
2.154000E+10 1.000E+17 290 1.800E-4 1.271013974E+00 1.314138536E+00
3.162000E+10 1.000E+17 290 1.800E-4 1.277190715E+00 1.314423766E+00
4.642000E+10 1.000E+17 290 1.800E-4 1.283369753E+00 1.314836678E+00
6.813000E+10 1.000E+17 290 1.800E-4 1.289492657E+00 1.315430903E+00
1.000000E+11 1.000E+17 290 1.800E-4 1.295438306E+00 1.316278761E+00
1.468000E+11 1.000E+17 290 1.800E-4 1.301114959E+00 1.317474008E+00
2.154000E+11 1.000E+17 290 1.800E-4 1.306525992E+00 1.319131195E+00
3.162000E+11 1.000E+17 290 1.800E-4 1.311784739E+00 1.321378223E+00
4.642000E+11 1.000E+17 290 1.800E-4 1.317079634E+00 1.324338455E+00
6.813000E+11 1.000E+17 290 1.800E-4 1.322610152E+00 1.328101693E+00
1.000000E+12 1.000E+17 290 1.800E-4 1.328520026E+00 1.332690730E+00
1.468000E+12 1.000E+17 290 1.800E-4 1.334859487E+00 1.338045713E+00
2.154000E+12 1.000E+17 290 1.800E-4 1.341567943E+00 1.344016992E+00
3.162000E+12 1.000E+17 290 1.800E-4 1.348508929E+00 1.350399845E+00
4.642000E+12 1.000E+17 290 1.800E-4 1.355534274E+00 1.356998911E+00
6.813000E+12 1.000E+17 290 1.800E-4 1.362531919E+00 1.363667249E+00
1.000000E+13 1.000E+17 290 1.800E-4 1.369412543E+00 1.370292063E+00
