N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 8.600474000E-03 6.407314000E-03 7.273030000E-04 -1.134526800E-02 -3.486959900E-02 -7.563035700E-02 -1.354936860E-01 -9.759036800E-02 -8.338657000E-03 8.119989000E-03 1.312890000E-02
1.600000000E+01 3.174657700E-02 3.119035100E-02 3.074596500E-02 3.066884600E-02 3.036535900E-02 2.984168800E-02 2.924042500E-02 2.785500700E-02 2.535447900E-02 2.106440000E-02 1.286231400E-02
1.700000000E+01 6.897874600E-02 6.778107600E-02 6.621714400E-02 6.492772900E-02 6.316740500E-02 6.152487900E-02 6.057621800E-02 5.959457400E-02 5.910821600E-02 5.957754300E-02 6.018931900E-02
1.549996187E+01 2.332118200E-02 2.317522500E-02 2.306147600E-02 2.204026400E-02 1.979712600E-02 1.548322000E-02 6.927995000E-03 -8.609672000E-03 -3.536048700E-02 -7.867158100E-02 -1.379150280E-01
1.649996187E+01 5.560861300E-02 5.403509400E-02 5.285471600E-02 5.129264900E-02 4.888086700E-02 4.805196900E-02 4.714177600E-02 4.638906500E-02 4.619670100E-02 4.574479700E-02 4.519024300E-02
1.674996808E+01 6.476355800E-02 6.329768500E-02 6.201724300E-02 6.032933900E-02 5.866308200E-02 5.762222800E-02 5.646641100E-02 5.567563900E-02 5.548471200E-02 5.535586700E-02 5.546894300E-02
1.624993176E+01 4.260973000E-02 4.135668900E-02 4.018131900E-02 3.953872500E-02 3.863053300E-02 3.787814700E-02 3.751640600E-02 3.686596700E-02 3.605514400E-02 3.507729400E-02 3.278499200E-02
1.574996808E+01 2.620275700E-02 2.655621700E-02 2.646697000E-02 2.623524300E-02 2.568449900E-02 2.468049800E-02 2.220149200E-02 1.736285000E-02 8.846492000E-03 -6.575933000E-03 -3.253220300E-02
1.524993176E+01 1.703607100E-02 1.638042900E-02 1.481924500E-02 1.123256800E-02 3.769724000E-03 -1.024941300E-02 -3.766656100E-02 -8.033816300E-02 -1.408061860E-01 -1.099626870E-01 -2.378472500E-02
