T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -8.202660000E-04 1.416102100E-02 2.283829800E-02 2.642803100E-02 3.099853600E-02 3.901442800E-02 4.736326600E-02 4.989851500E-02 4.544131900E-02
295 -1.361557500E-02 1.039739200E-02 2.167643700E-02 2.641617900E-02 3.055293800E-02 3.838058700E-02 4.698059200E-02 5.033376100E-02 4.693842400E-02
300 -4.143676300E-02 2.129416000E-03 1.948578300E-02 2.571394000E-02 3.028239300E-02 3.814505800E-02 4.757301000E-02 5.179343000E-02 4.916584500E-02
305 -9.538019800E-02 -1.519961900E-02 1.425329000E-02 2.427825800E-02 3.031654600E-02 3.865679500E-02 4.825578700E-02 5.349914900E-02 5.292480700E-02
310 -1.691728850E-01 -4.920530800E-02 3.657781000E-03 2.126552100E-02 2.985487600E-02 3.891070200E-02 4.828754800E-02 5.572688900E-02 5.682993800E-02
315 -1.466494420E-01 -1.110221110E-01 -1.663934500E-02 1.547535000E-02 2.823121000E-02 3.915512900E-02 5.021464100E-02 5.930786500E-02 6.099408800E-02
320 -9.232481200E-02 -1.773107770E-01 -5.435203700E-02 3.697708000E-03 2.543658100E-02 3.957435200E-02 5.171780700E-02 6.279828800E-02 6.572935500E-02
325 9.622773000E-03 -1.514919000E-01 -1.177319040E-01 -1.821490500E-02 1.924110200E-02 3.862715800E-02 5.298178300E-02 6.483502400E-02 6.959492600E-02
330 1.747860300E-02 -9.422782700E-02 -1.855561770E-01 -5.618718600E-02 7.439053000E-03 3.601979100E-02 5.467753300E-02 6.845581300E-02 7.365694300E-02
335 2.746030600E-02 8.797412000E-03 -1.593178190E-01 -1.179577110E-01 -1.323340800E-02 3.115970500E-02 5.459005100E-02 7.076227600E-02 7.834323300E-02
340 3.935911800E-02 1.456400000E-02 -1.036881460E-01 -1.965632090E-01 -4.921131300E-02 2.044345200E-02 5.276003300E-02 7.217748900E-02 8.109118000E-02
