N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.683480000E-04 -1.271366200E-02 -4.073382700E-02 -9.484351700E-02 -1.684233840E-01 -1.460979500E-01 -9.240379400E-02 9.632817000E-03 1.693467200E-02 2.610058800E-02 3.679375500E-02
1.600000000E+01 2.918638900E-02 2.919448600E-02 2.928885100E-02 2.955242100E-02 2.918158000E-02 2.788525200E-02 2.524903200E-02 1.934484600E-02 8.091955000E-03 -1.152930900E-02 -4.536738800E-02
1.700000000E+01 4.069975300E-02 4.295700600E-02 4.561907400E-02 4.907783500E-02 5.228648000E-02 5.592820200E-02 5.898982800E-02 6.130630900E-02 6.286024000E-02 6.436660900E-02 6.390904400E-02
1.549996187E+01 2.356149600E-02 2.239852600E-02 2.015065900E-02 1.491596200E-02 4.361560000E-03 -1.579602100E-02 -5.306751000E-02 -1.154808820E-01 -1.823855280E-01 -1.564187970E-01 -1.023088300E-01
1.649996187E+01 4.255539100E-02 4.304706000E-02 4.426109000E-02 4.542691700E-02 4.575252200E-02 4.769002300E-02 4.903850800E-02 4.994527500E-02 5.099000000E-02 5.022752600E-02 4.775448300E-02
1.674996808E+01 4.466288900E-02 4.597040300E-02 4.800154900E-02 5.004397300E-02 5.229652800E-02 5.567781000E-02 5.843963400E-02 5.927425600E-02 6.131774100E-02 6.184700400E-02 6.129635600E-02
1.624993176E+01 3.546630600E-02 3.555295000E-02 3.590001500E-02 3.680160300E-02 3.737963100E-02 3.782978900E-02 3.830466700E-02 3.740291900E-02 3.485558100E-02 3.012668600E-02 2.005829000E-02
1.574996808E+01 2.620530100E-02 2.631068600E-02 2.575387000E-02 2.443032300E-02 2.152300200E-02 1.584380000E-02 4.338141000E-03 -1.701078100E-02 -5.386224600E-02 -1.135082590E-01 -1.898479770E-01
1.524993176E+01 1.526263000E-02 1.136232800E-02 2.996923000E-03 -1.440335800E-02 -4.839125900E-02 -1.099681380E-01 -1.758291970E-01 -1.504463450E-01 -9.390124800E-02 8.516583000E-03 1.370201900E-02
