T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 5.480920000E-03 1.580102400E-02 2.301295700E-02 2.646702900E-02 3.224431600E-02 4.283333100E-02 5.527226700E-02 6.364861100E-02 6.687233400E-02
295 5.698870000E-04 1.438351600E-02 2.258367100E-02 2.665641300E-02 3.149484500E-02 4.134996300E-02 5.334384600E-02 6.164170700E-02 6.485581300E-02
300 -1.098044600E-02 1.108919300E-02 2.193031200E-02 2.633693000E-02 3.093620500E-02 4.010357000E-02 5.198553300E-02 6.003328500E-02 6.281407800E-02
305 -3.482158700E-02 3.906508000E-03 1.979720700E-02 2.575808300E-02 3.080598700E-02 3.951093500E-02 5.055866700E-02 5.838411000E-02 6.138332400E-02
310 -7.956109000E-02 -1.067635200E-02 1.537471900E-02 2.454827800E-02 3.038297900E-02 3.880003000E-02 4.845792900E-02 5.709948900E-02 5.996234200E-02
315 -1.517125820E-01 -3.932886900E-02 6.888948000E-03 2.232475500E-02 2.963231200E-02 3.828328800E-02 4.810670800E-02 5.664379100E-02 5.898759600E-02
320 -1.239028380E-01 -8.765841500E-02 -9.525981000E-03 1.745562300E-02 2.852301200E-02 3.815520800E-02 4.780323600E-02 5.632284400E-02 5.900429700E-02
325 -4.778951300E-02 -1.608517970E-01 -3.892541300E-02 8.166267000E-03 2.596847000E-02 3.756918100E-02 4.769690100E-02 5.652761400E-02 5.927422100E-02
330 8.219004000E-03 -1.331681280E-01 -8.777271800E-02 -8.308916000E-03 2.116378700E-02 3.650433200E-02 4.819968600E-02 5.748157500E-02 6.023600900E-02
335 1.503349100E-02 -5.789711700E-02 -1.601026700E-01 -3.736616300E-02 1.268904000E-02 3.479484900E-02 4.825878400E-02 5.852282300E-02 6.238542600E-02
340 2.405170200E-02 7.297188000E-03 -1.482662820E-01 -8.528113200E-02 -3.095653000E-03 3.060405500E-02 4.791885500E-02 5.978012000E-02 6.472110700E-02
