T(K) Nd(cm-3) Mu(cm2/Vs)
431 1.17159E+14 2.08456E+2
216 4.26046E+16 5.96145E+2
447 6.38275E+13 1.91601E+2
429 4.58166E+15 2.06530E+2
380 2.18718E+17 1.96623E+2
272 1.64166E+15 5.68630E+2
335 1.70465E+16 3.32404E+2
281 2.01211E+14 5.40932E+2
411 1.43604E+17 1.85457E+2
388 4.35308E+16 2.33577E+2
222 4.83228E+16 5.58264E+2
341 1.53818E+14 3.51807E+2
468 2.13915E+18 9.18399E+1
201 7.91235E+13 1.14253E+3
300 1.16311E+13 4.68806E+2
402 3.31528E+14 2.42459E+2
206 8.22603E+13 1.08955E+3
328 8.00976E+15 3.61951E+2
412 6.55520E+14 2.28946E+2
462 5.01776E+18 7.65221E+1
497 2.45659E+15 1.49837E+2
309 7.42298E+15 4.11301E+2
243 6.00262E+14 7.35745E+2
286 7.80220E+14 5.13379E+2
375 1.61070E+17 2.11863E+2
247 1.23192E+17 3.83578E+2
368 2.69912E+15 2.91357E+2
270 9.70144E+13 5.94850E+2
222 5.19254E+15 8.11810E+2
438 1.18885E+14 2.00360E+2
233 3.22021E+13 8.27730E+2
288 8.58111E+18 1.01277E+2
405 2.91852E+16 2.20868E+2
498 1.18939E+13 1.50208E+2
290 9.58478E+14 4.96621E+2
448 2.79596E+15 1.88742E+2
450 7.61135E+17 1.21290E+2
379 9.47230E+13 2.78346E+2
468 2.68815E+14 1.72402E+2
423 1.22190E+14 2.17196E+2
264 2.06786E+13 6.25219E+2
283 3.69381E+13 5.35410E+2
390 5.89925E+16 2.25412E+2
392 5.25256E+17 1.56498E+2
399 2.95474E+17 1.72750E+2
371 1.53306E+18 1.26091E+2
435 2.40081E+17 1.57385E+2
269 2.22824E+16 4.90199E+2
460 1.59344E+15 1.78674E+2
259 5.44050E+17 2.31705E+2
342 3.77231E+18 1.06813E+2
218 2.06238E+15 8.94701E+2
455 4.95849E+18 7.79450E+1
414 1.21595E+17 1.87627E+2
460 3.05506E+16 1.69067E+2
378 7.75043E+18 8.33569E+1
293 1.03088E+17 3.29242E+2
342 6.79850E+16 2.80418E+2
241 1.88957E+18 1.67915E+2
365 1.67791E+17 2.19247E+2
422 1.05831E+16 2.10209E+2
469 2.84110E+15 1.70207E+2
273 6.02515E+17 2.14637E+2
379 4.86260E+18 9.21932E+1
314 5.05944E+18 1.06404E+2
217 6.59743E+14 9.42651E+2
