T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+13 1.16899E+3
200 1.32571E+13 1.16842E+3
200 1.75751E+13 1.16771E+3
200 2.32995E+13 1.16685E+3
200 3.08884E+13 1.16580E+3
200 4.09492E+13 1.16451E+3
200 5.42868E+13 1.16294E+3
200 7.19686E+13 1.16102E+3
200 9.54095E+13 1.15868E+3
200 1.26486E+14 1.15583E+3
200 1.67683E+14 1.15236E+3
200 2.22300E+14 1.14813E+3
200 2.94705E+14 1.14301E+3
200 3.90694E+14 1.13680E+3
200 5.17947E+14 1.12929E+3
200 6.86649E+14 1.12024E+3
200 9.10298E+14 1.10937E+3
200 1.20679E+15 1.09637E+3
200 1.59986E+15 1.08091E+3
200 2.12095E+15 1.06261E+3
200 2.81177E+15 1.04113E+3
200 3.72759E+15 1.01612E+3
200 4.94171E+15 9.87282E+2
200 6.55129E+15 9.54419E+2
200 8.68511E+15 9.17450E+2
200 1.15140E+16 8.76490E+2
200 1.52642E+16 8.31841E+2
200 2.02359E+16 7.84072E+2
200 2.68270E+16 7.33935E+2
200 3.55648E+16 6.82381E+2
200 4.71487E+16 6.30551E+2
200 6.25055E+16 5.79414E+2
200 8.28643E+16 5.29944E+2
200 1.09854E+17 4.83092E+2
200 1.45635E+17 4.39368E+2
200 1.93070E+17 3.99319E+2
200 2.55955E+17 3.62762E+2
200 3.39322E+17 3.30070E+2
200 4.49843E+17 3.00783E+2
200 5.96362E+17 2.74668E+2
200 7.90604E+17 2.51631E+2
200 1.04811E+18 2.31222E+2
200 1.38950E+18 2.13112E+2
200 1.84207E+18 1.96993E+2
200 2.44205E+18 1.82805E+2
200 3.23746E+18 1.70185E+2
200 4.29193E+18 1.59015E+2
200 5.68987E+18 1.49000E+2
200 7.54312E+18 1.40053E+2
200 1.00000E+19 1.32113E+2
206 1.00000E+13 1.09397E+3
206 1.32571E+13 1.09348E+3
206 1.75751E+13 1.09287E+3
206 2.32995E+13 1.09213E+3
206 3.08884E+13 1.09123E+3
206 4.09492E+13 1.09012E+3
206 5.42868E+13 1.08877E+3
206 7.19686E+13 1.08712E+3
206 9.54095E+13 1.08511E+3
206 1.26486E+14 1.08266E+3
206 1.67683E+14 1.07967E+3
206 2.22300E+14 1.07603E+3
206 2.94705E+14 1.07161E+3
206 3.90694E+14 1.06625E+3
206 5.17947E+14 1.05977E+3
206 6.86649E+14 1.05194E+3
206 9.10298E+14 1.04253E+3
206 1.20679E+15 1.03126E+3
206 1.59986E+15 1.01781E+3
206 2.12095E+15 1.00186E+3
206 2.81177E+15 9.83076E+2
206 3.72759E+15 9.61118E+2
206 4.94171E+15 9.35696E+2
206 6.55129E+15 9.06578E+2
206 8.68511E+15 8.73643E+2
206 1.15140E+16 8.36907E+2
206 1.52642E+16 7.96591E+2
206 2.02359E+16 7.53102E+2
206 2.68270E+16 7.07070E+2
206 3.55648E+16 6.59360E+2
206 4.71487E+16 6.10913E+2
206 6.25055E+16 5.62682E+2
206 8.28643E+16 5.15806E+2
206 1.09854E+17 4.70893E+2
206 1.45635E+17 4.28807E+2
206 1.93070E+17 3.89896E+2
206 2.55955E+17 3.54553E+2
206 3.39322E+17 3.22494E+2
206 4.49843E+17 2.93797E+2
206 5.96362E+17 2.68244E+2
206 7.90604E+17 2.45604E+2
206 1.04811E+18 2.25566E+2
206 1.38950E+18 2.07918E+2
206 1.84207E+18 1.92156E+2
206 2.44205E+18 1.78307E+2
206 3.23746E+18 1.65926E+2
206 4.29193E+18 1.54986E+2
206 5.68987E+18 1.45291E+2
206 7.54312E+18 1.36566E+2
206 1.00000E+19 1.28798E+2
212 1.00000E+13 1.02570E+3
212 1.32571E+13 1.02528E+3
212 1.75751E+13 1.02476E+3
212 2.32995E+13 1.02412E+3
212 3.08884E+13 1.02334E+3
212 4.09492E+13 1.02238E+3
212 5.42868E+13 1.02122E+3
212 7.19686E+13 1.01979E+3
212 9.54095E+13 1.01805E+3
212 1.26486E+14 1.01593E+3
212 1.67683E+14 1.01335E+3
212 2.22300E+14 1.01020E+3
212 2.94705E+14 1.00638E+3
212 3.90694E+14 1.00174E+3
212 5.17947E+14 9.96118E+2
212 6.86649E+14 9.89329E+2
212 9.10298E+14 9.81151E+2
212 1.20679E+15 9.71335E+2
212 1.59986E+15 9.59607E+2
212 2.12095E+15 9.45665E+2
212 2.81177E+15 9.29196E+2
212 3.72759E+15 9.09881E+2
212 4.94171E+15 8.87433E+2
212 6.55129E+15 8.61599E+2
212 8.68511E+15 8.32225E+2
212 1.15140E+16 7.99266E+2
212 1.52642E+16 7.62850E+2
212 2.02359E+16 7.23297E+2
212 2.68270E+16 6.81109E+2
212 3.55648E+16 6.36989E+2
212 4.71487E+16 5.91792E+2
212 6.25055E+16 5.46527E+2
212 8.28643E+16 5.01967E+2
212 1.09854E+17 4.59185E+2
212 1.45635E+17 4.18639E+2
212 1.93070E+17 3.81037E+2
212 2.55955E+17 3.46579E+2
212 3.39322E+17 3.15367E+2
212 4.49843E+17 2.87301E+2
212 5.96362E+17 2.62285E+2
212 7.90604E+17 2.40121E+2
212 1.04811E+18 2.20431E+2
212 1.38950E+18 2.03010E+2
212 1.84207E+18 1.87662E+2
212 2.44205E+18 1.74027E+2
212 3.23746E+18 1.61954E+2
212 4.29193E+18 1.51309E+2
212 5.68987E+18 1.41735E+2
212 7.54312E+18 1.33311E+2
212 1.00000E+19 1.25718E+2
218 1.00000E+13 9.63415E+2
218 1.32571E+13 9.63045E+2
218 1.75751E+13 9.62593E+2
218 2.32995E+13 9.62040E+2
218 3.08884E+13 9.61364E+2
218 4.09492E+13 9.60537E+2
218 5.42868E+13 9.59526E+2
218 7.19686E+13 9.58291E+2
218 9.54095E+13 9.56783E+2
218 1.26486E+14 9.54944E+2
218 1.67683E+14 9.52701E+2
218 2.22300E+14 9.49970E+2
218 2.94705E+14 9.46649E+2
218 3.90694E+14 9.42615E+2
218 5.17947E+14 9.37726E+2
218 6.86649E+14 9.31814E+2
218 9.10298E+14 9.24683E+2
218 1.20679E+15 9.16112E+2
218 1.59986E+15 9.05853E+2
218 2.12095E+15 8.93631E+2
218 2.81177E+15 8.79155E+2
218 3.72759E+15 8.62130E+2
218 4.94171E+15 8.42265E+2
218 6.55129E+15 8.19317E+2
218 8.68511E+15 7.93092E+2
218 1.15140E+16 7.63512E+2
218 1.52642E+16 7.30620E+2
218 2.02359E+16 6.94647E+2
218 2.68270E+16 6.56009E+2
218 3.55648E+16 6.15261E+2
218 4.71487E+16 5.73206E+2
218 6.25055E+16 5.30689E+2
218 8.28643E+16 4.88553E+2
218 1.09854E+17 4.47703E+2
218 1.45635E+17 4.08802E+2
218 1.93070E+17 3.72506E+2
218 2.55955E+17 3.38966E+2
218 3.39322E+17 3.08584E+2
218 4.49843E+17 2.81102E+2
218 5.96362E+17 2.56639E+2
218 7.90604E+17 2.34839E+2
