T(K) Nd(cm-3) Mu(cm2/Vs)
428 3.29630E+15 2.08708E+2
238 2.45175E+18 1.58342E+2
300 2.92057E+16 3.91531E+2
318 5.08716E+17 1.98155E+2
317 5.05969E+14 4.10458E+2
305 9.81284E+15 4.16510E+2
405 5.29645E+16 2.12317E+2
469 3.24905E+17 1.33107E+2
367 3.96397E+13 2.98111E+2
218 2.94681E+17 3.23962E+2
241 6.32015E+16 4.72301E+2
432 5.05902E+17 1.39251E+2
446 8.96916E+14 1.91776E+2
434 3.84658E+15 2.01393E+2
343 2.52178E+16 3.09680E+2
213 5.67590E+14 9.81414E+2
449 1.10044E+14 1.89972E+2
312 7.47728E+17 1.80258E+2
456 1.90197E+16 1.75611E+2
248 1.09373E+17 3.94326E+2
266 3.57732E+13 6.15531E+2
329 1.01221E+17 2.79422E+2
228 2.05962E+15 8.15185E+2
374 7.82226E+13 2.86011E+2
447 7.28865E+17 1.23594E+2
357 3.33405E+15 3.10393E+2
295 9.36183E+16 3.32487E+2
242 1.08425E+17 4.05903E+2
254 4.70135E+18 1.28021E+2
264 9.05469E+14 6.10058E+2
457 1.36516E+15 1.81310E+2
278 2.32317E+18 1.42544E+2
315 1.08310E+14 4.19133E+2
479 2.05100E+17 1.36330E+2
352 2.05542E+13 3.27538E+2
480 1.40512E+14 1.62962E+2
268 5.57069E+18 1.17824E+2
381 8.54079E+14 2.71902E+2
222 1.65418E+17 3.85439E+2
370 3.56512E+17 1.83974E+2
395 1.30292E+18 1.23803E+2
250 5.43576E+16 4.66791E+2
272 5.36727E+18 1.17609E+2
377 3.86822E+17 1.76498E+2
358 1.28312E+15 3.12665E+2
447 6.80549E+14 1.91324E+2
421 1.65736E+13 2.19560E+2
473 2.50877E+16 1.61015E+2
419 7.40718E+14 2.20689E+2
245 3.25090E+17 2.85279E+2
454 1.83270E+14 1.85335E+2
250 8.83535E+18 1.12682E+2
365 4.11555E+18 9.90216E+1
207 3.99745E+16 6.36931E+2
258 5.25827E+17 2.34855E+2
440 1.12137E+17 1.69506E+2
317 7.92736E+14 4.10880E+2
296 1.62536E+15 4.70463E+2
460 1.56428E+17 1.50932E+2
478 6.62853E+15 1.61830E+2
435 1.84506E+16 1.93727E+2
345 6.93753E+13 3.43479E+2
454 7.22364E+16 1.65795E+2
213 2.90277E+18 1.65985E+2
424 1.83054E+15 2.13723E+2
452 7.50703E+14 1.86315E+2
422 4.67799E+17 1.45862E+2
356 2.76386E+17 2.05021E+2
321 6.85674E+15 3.81376E+2
437 2.76166E+15 1.99329E+2
