T d154 d184 d214 d244
d 150 180 210 240
290 1.196533089E+00 1.193237229E+00 1.189834833E+00 1.186693175E+00
295 1.184171674E+00 1.179105071E+00 1.174050562E+00 1.168220757E+00
300 1.156917949E+00 1.148101887E+00 1.139749960E+00 1.131061179E+00
305 1.102169460E+00 1.086673535E+00 1.072747209E+00 1.059438007E+00
310 1.016762246E+00 1.014948737E+00 1.013600963E+00 1.012522063E+00
315 1.017067982E+00 1.015551194E+00 1.014405385E+00 1.013468311E+00
320 1.019496705E+00 1.018188265E+00 1.017154814E+00 1.016304427E+00
325 1.024684853E+00 1.023506968E+00 1.022537130E+00 1.021692206E+00
330 1.033508521E+00 1.032407461E+00 1.031441945E+00 1.030545220E+00
335 1.046869985E+00 1.045815138E+00 1.044815755E+00 1.043833897E+00
340 1.065418437E+00 1.064413369E+00 1.063381582E+00 1.062307188E+00
