T d154 d184 d214 d244
d 150 180 210 240
290 1.210048437E+00 1.210138548E+00 1.209809936E+00 1.209424409E+00
295 1.205522550E+00 1.205975678E+00 1.205826210E+00 1.204308069E+00
300 1.195767692E+00 1.196895685E+00 1.197139788E+00 1.195798466E+00
305 1.175136053E+00 1.177544762E+00 1.178585972E+00 1.177632914E+00
310 1.134347327E+00 1.139191286E+00 1.141794418E+00 1.141606223E+00
315 1.061308478E+00 1.070333862E+00 1.075730526E+00 1.076906148E+00
320 1.018762374E+00 1.017614063E+00 1.016945571E+00 1.016580305E+00
325 1.020030439E+00 1.018506279E+00 1.017623841E+00 1.017144587E+00
330 1.023740714E+00 1.021511103E+00 1.020180206E+00 1.019446725E+00
335 1.030748699E+00 1.027320900E+00 1.025155707E+00 1.023915452E+00
340 1.042144755E+00 1.036919712E+00 1.033364864E+00 1.031174544E+00
