T d154 d184 d214 d244
d 150 180 210 240
290 1.194603121E+00 1.191060783E+00 1.187216898E+00 1.183462362E+00
295 1.181798095E+00 1.176004605E+00 1.169915682E+00 1.162760555E+00
300 1.153529260E+00 1.143098817E+00 1.132613216E+00 1.121289509E+00
305 1.097058410E+00 1.078541265E+00 1.060799537E+00 1.042923135E+00
310 1.015549313E+00 1.014016620E+00 1.012864301E+00 1.011936377E+00
315 1.015918062E+00 1.014717833E+00 1.013816384E+00 1.013085113E+00
320 1.018240219E+00 1.017333178E+00 1.016637480E+00 1.016088281E+00
325 1.023051724E+00 1.022429187E+00 1.021947436E+00 1.021556661E+00
330 1.031039896E+00 1.030740033E+00 1.030494713E+00 1.030273285E+00
335 1.042824772E+00 1.042935170E+00 1.042974223E+00 1.042976291E+00
340 1.058657734E+00 1.059327750E+00 1.059771900E+00 1.060076838E+00
