T d154 d184 d214 d244
d 150 180 210 240
290 1.220097714E+00 1.220693049E+00 1.220632866E+00 1.220395787E+00
295 1.216685898E+00 1.217307590E+00 1.217185750E+00 1.215652515E+00
300 1.210681718E+00 1.211307868E+00 1.211087180E+00 1.209406091E+00
305 1.198822792E+00 1.199355700E+00 1.198906612E+00 1.196938391E+00
310 1.175561013E+00 1.175856913E+00 1.174937746E+00 1.172372318E+00
315 1.132362818E+00 1.132359349E+00 1.130667727E+00 1.126997227E+00
320 1.060219505E+00 1.059981279E+00 1.056574379E+00 1.052053233E+00
325 1.023685018E+00 1.023587066E+00 1.023680875E+00 1.023837289E+00
330 1.024836030E+00 1.024692318E+00 1.024864497E+00 1.025139862E+00
335 1.028235978E+00 1.027929081E+00 1.028164376E+00 1.028601669E+00
340 1.034335247E+00 1.033578177E+00 1.033812468E+00 1.034432910E+00
