T d154 d184 d214 d244
d 150 180 210 240
290 1.195088827E+00 1.191515469E+00 1.187676403E+00 1.183954180E+00
295 1.182265219E+00 1.176493956E+00 1.170470074E+00 1.163416838E+00
300 1.153986367E+00 1.143662647E+00 1.133343527E+00 1.122242659E+00
305 1.097463564E+00 1.079179333E+00 1.061752932E+00 1.044271757E+00
310 1.015960341E+00 1.014332633E+00 1.013116451E+00 1.012141960E+00
315 1.016341640E+00 1.015046914E+00 1.014078559E+00 1.013296381E+00
320 1.018745715E+00 1.017732598E+00 1.016957031E+00 1.016344342E+00
325 1.023745321E+00 1.022987988E+00 1.022400813E+00 1.021922057E+00
330 1.032090773E+00 1.031604010E+00 1.031208005E+00 1.030859628E+00
335 1.044488635E+00 1.044328776E+00 1.044150580E+00 1.043965062E+00
340 1.061303140E+00 1.061581112E+00 1.061708771E+00 1.061742349E+00
