N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.013816384E+00 1.014078559E+00 1.014251508E+00 1.014355019E+00 1.014403111E+00 1.014405385E+00 1.014369524E+00 1.014305465E+00 1.014232145E+00 1.014187330E+00 1.014238999E+00 1.014492616E+00 1.015085042E+00 1.044601093E+00 1.075730526E+00 1.099320853E+00 1.116988132E+00 1.130667727E+00 1.141677900E+00
1.600000000E+01 1.238429666E+00 1.241969833E+00 1.244593582E+00 1.246575832E+00 1.248138414E+00 1.249464079E+00 1.250706870E+00 1.251998381E+00 1.253448916E+00 1.255143220E+00 1.257133666E+00 1.259436971E+00 1.262040000E+00 1.264913353E+00 1.268024746E+00 1.271346926E+00 1.274861748E+00 1.278563097E+00 1.282456861E+00
1.700000000E+01 1.254317601E+00 1.269274976E+00 1.280883272E+00 1.289881454E+00 1.296959101E+00 1.302672637E+00 1.307436454E+00 1.311557728E+00 1.315283121E+00 1.318831995E+00 1.322404956E+00 1.326172590E+00 1.330257096E+00 1.334720072E+00 1.339565473E+00 1.344758156E+00 1.350248287E+00 1.355988148E+00 1.361935827E+00
1.549996187E+01 1.172319942E+00 1.173800911E+00 1.175195636E+00 1.176690142E+00 1.178471032E+00 1.180734541E+00 1.183683742E+00 1.187505609E+00 1.192320223E+00 1.198105883E+00 1.204632129E+00 1.211464987E+00 1.218094672E+00 1.224138495E+00 1.229471770E+00 1.234191452E+00 1.238480780E+00 1.242618413E+00 1.246490598E+00
1.649996187E+01 1.254146698E+00 1.261817439E+00 1.267642822E+00 1.272092837E+00 1.275532256E+00 1.278248629E+00 1.280480858E+00 1.282437287E+00 1.284303324E+00 1.286241511E+00 1.288387031E+00 1.290841331E+00 1.293667164E+00 1.296888284E+00 1.300495357E+00 1.304457926E+00 1.308739570E+00 1.313310235E+00 1.318149627E+00
1.674996808E+01 1.255990528E+00 1.266858768E+00 1.275199179E+00 1.281639099E+00 1.286685023E+00 1.290721463E+00 1.294044538E+00 1.296900110E+00 1.299508303E+00 1.302070423E+00 1.304763236E+00 1.307727649E+00 1.311058191E+00 1.314798400E+00 1.318945780E+00 1.323466809E+00 1.328316998E+00 1.333456116E+00 1.338851906E+00
1.624993176E+01 1.248746551E+00 1.254029735E+00 1.257982948E+00 1.260959273E+00 1.263239645E+00 1.265053939E+00 1.266595823E+00 1.268031890E+00 1.269505922E+00 1.271139079E+00 1.273026346E+00 1.275231969E+00 1.277787563E+00 1.280695457E+00 1.283936698E+00 1.287481673E+00 1.291301454E+00 1.295376571E+00 1.299699181E+00
1.574996808E+01 1.218701412E+00 1.220995421E+00 1.222755555E+00 1.224196448E+00 1.225497857E+00 1.226816489E+00 1.228292751E+00 1.230049396E+00 1.232179765E+00 1.234727148E+00 1.237665585E+00 1.240901188E+00 1.244306732E+00 1.247774686E+00 1.251251539E+00 1.254733571E+00 1.258242340E+00 1.261806987E+00 1.265458737E+00
1.524993176E+01 1.046959683E+00 1.048046649E+00 1.049718352E+00 1.052202430E+00 1.055804468E+00 1.060918425E+00 1.068014027E+00 1.077576744E+00 1.089968335E+00 1.105192978E+00 1.122630110E+00 1.140930762E+00 1.158329461E+00 1.173353489E+00 1.185431789E+00 1.195026025E+00 1.202595046E+00 1.208924878E+00 1.214434416E+00
