N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.013085113E+00 1.028676955E+00 1.164051302E+00 1.214981661E+00 1.235207393E+00 1.246002087E+00 1.251853304E+00 1.253291509E+00 1.251347578E+00
1.016672606E+01 1.013296381E+00 1.030183036E+00 1.165671205E+00 1.217301889E+00 1.238751799E+00 1.251354736E+00 1.259740227E+00 1.264584512E+00 1.266911571E+00
1.033324570E+01 1.013426965E+00 1.032498855E+00 1.167315911E+00 1.219136286E+00 1.241394617E+00 1.255352399E+00 1.265710221E+00 1.273239293E+00 1.279010960E+00
1.049996187E+01 1.013492675E+00 1.035921177E+00 1.169196845E+00 1.220711611E+00 1.243424114E+00 1.258368701E+00 1.270256250E+00 1.279897650E+00 1.288376207E+00
1.066670514E+01 1.013504066E+00 1.040842807E+00 1.171532207E+00 1.222221083E+00 1.245074347E+00 1.260704373E+00 1.273770525E+00 1.285093551E+00 1.295713317E+00
1.083333839E+01 1.013468311E+00 1.047750468E+00 1.174549324E+00 1.223834487E+00 1.246538606E+00 1.262605967E+00 1.276567272E+00 1.289244246E+00 1.301608262E+00
1.100000000E+01 1.013392586E+00 1.057181545E+00 1.178467731E+00 1.225700396E+00 1.247978768E+00 1.264279650E+00 1.278907401E+00 1.292677914E+00 1.306510105E+00
1.116672606E+01 1.013289754E+00 1.069605937E+00 1.183453142E+00 1.227937079E+00 1.249529030E+00 1.265899211E+00 1.281014085E+00 1.295666234E+00 1.310759470E+00
1.133324570E+01 1.013187101E+00 1.085203237E+00 1.189540405E+00 1.230611908E+00 1.251293187E+00 1.267608475E+00 1.283078376E+00 1.298444518E+00 1.314628922E+00
1.149996187E+01 1.013137448E+00 1.103562490E+00 1.196549026E+00 1.233717298E+00 1.253337523E+00 1.269519175E+00 1.285257718E+00 1.301215949E+00 1.318350625E+00
1.166670514E+01 1.013228494E+00 1.123466981E+00 1.204053885E+00 1.237162782E+00 1.255685564E+00 1.271706720E+00 1.287671073E+00 1.304145519E+00 1.322122179E+00
1.183333839E+01 1.013581944E+00 1.143054523E+00 1.211482897E+00 1.240802562E+00 1.258322262E+00 1.274208474E+00 1.290394975E+00 1.307351658E+00 1.326097102E+00
1.200000000E+01 1.014334765E+00 1.160490393E+00 1.218332424E+00 1.244493908E+00 1.261209187E+00 1.277028296E+00 1.293464624E+00 1.310902074E+00 1.330373108E+00
1.216672606E+01 1.048976374E+00 1.174765100E+00 1.224359683E+00 1.248148624E+00 1.264303205E+00 1.280147122E+00 1.296881176E+00 1.314817653E+00 1.334989934E+00
1.233324570E+01 1.076906148E+00 1.185947379E+00 1.229603540E+00 1.251743419E+00 1.267569458E+00 1.283536112E+00 1.300624234E+00 1.319085043E+00 1.339941448E+00
1.249996187E+01 1.097900564E+00 1.194757117E+00 1.234252511E+00 1.255296517E+00 1.270987146E+00 1.287168926E+00 1.304666380E+00 1.323674677E+00 1.345197084E+00
1.266670514E+01 1.114047335E+00 1.201971205E+00 1.238504900E+00 1.258842689E+00 1.274551640E+00 1.291030351E+00 1.308985311E+00 1.328556668E+00 1.350720720E+00
1.283333839E+01 1.126997227E+00 1.208136672E+00 1.242509384E+00 1.262421914E+00 1.278273541E+00 1.295118722E+00 1.313568496E+00 1.333707271E+00 1.356478580E+00
1.300000000E+01 1.137662335E+00 1.213564926E+00 1.246367655E+00 1.266075530E+00 1.282173278E+00 1.299441061E+00 1.318409267E+00 1.339105817E+00 1.362437665E+00
