400.0	0.306694	0.306694
405.0	0.285854	0.285854
410.0	0.265902	0.265902
415.0	0.246832	0.246832
420.0	0.228640	0.228640
425.0	0.211318	0.211318
430.0	0.194859	0.194859
435.0	0.179255	0.179255
440.0	0.164493	0.164493
445.0	0.150562	0.150562
450.0	0.137445	0.137445
455.0	0.125127	0.125127
460.0	0.113588	0.113588
465.0	0.102809	0.102809
470.0	0.092766	0.092766
475.0	0.083438	0.083438
480.0	0.074800	0.074800
485.0	0.066827	0.066827
490.0	0.059494	0.059494
495.0	0.052773	0.052773
500.0	0.046640	0.046640
505.0	0.041067	0.041067
510.0	0.036028	0.036028
515.0	0.031497	0.031497
520.0	0.027447	0.027447
525.0	0.023854	0.023854
530.0	0.020693	0.020693
535.0	0.017939	0.017939
540.0	0.015569	0.015569
545.0	0.013560	0.013560
550.0	0.011891	0.011891
555.0	0.010539	0.010539
560.0	0.009485	0.009485
565.0	0.008709	0.008709
570.0	0.008193	0.008193
575.0	0.007919	0.007919
580.0	0.007870	0.007870
585.0	0.008030	0.008030
590.0	0.008384	0.008384
595.0	0.008917	0.008917
600.0	0.009617	0.009617
605.0	0.010470	0.010470
610.0	0.011463	0.011463
615.0	0.012587	0.012587
620.0	0.013829	0.013829
625.0	0.015180	0.015180
630.0	0.016631	0.016631
635.0	0.018172	0.018172
640.0	0.019796	0.019796
645.0	0.021494	0.021494
650.0	0.023259	0.023259
655.0	0.025085	0.025085
660.0	0.026965	0.026965
665.0	0.028893	0.028893
670.0	0.030864	0.030864
675.0	0.032872	0.032872
680.0	0.034914	0.034914
685.0	0.036983	0.036983
690.0	0.039077	0.039077
695.0	0.041192	0.041192
700.0	0.043323	0.043323
705.0	0.045469	0.045469
710.0	0.047624	0.047624
715.0	0.049788	0.049788
720.0	0.051957	0.051957
725.0	0.054128	0.054128
730.0	0.056300	0.056300
735.0	0.058471	0.058471
740.0	0.060639	0.060639
745.0	0.062801	0.062801
750.0	0.064957	0.064957
755.0	0.067105	0.067105
760.0	0.069243	0.069243
765.0	0.071371	0.071371
770.0	0.073488	0.073488
775.0	0.075591	0.075591
780.0	0.077681	0.077681
785.0	0.079757	0.079757
790.0	0.081817	0.081817
795.0	0.083862	0.083862
800.0	0.085890	0.085890
805.0	0.087902	0.087902
810.0	0.089896	0.089896
815.0	0.091872	0.091872
820.0	0.093830	0.093830
825.0	0.095770	0.095770
830.0	0.097691	0.097691
835.0	0.099593	0.099593
840.0	0.101476	0.101476
845.0	0.103339	0.103339
850.0	0.105183	0.105183
855.0	0.107007	0.107007
860.0	0.108812	0.108812
865.0	0.110597	0.110597
870.0	0.112363	0.112363
875.0	0.114109	0.114109
880.0	0.115835	0.115835
885.0	0.117542	0.117542
890.0	0.119229	0.119229
895.0	0.120896	0.120896
900.0	0.122544	0.122544
905.0	0.124173	0.124173
910.0	0.125783	0.125783
915.0	0.127374	0.127374
920.0	0.128946	0.128946
925.0	0.130499	0.130499
930.0	0.132033	0.132033
935.0	0.133549	0.133549
940.0	0.135046	0.135047
945.0	0.136526	0.136526
950.0	0.137987	0.137988
955.0	0.139431	0.139433
960.0	0.140857	0.140861
965.0	0.142266	0.142276
970.0	0.143657	0.143679
975.0	0.145031	0.145076
980.0	0.146389	0.146478
985.0	0.147729	0.147900
990.0	0.149054	0.149367
995.0	0.150362	0.150912
1000.0	0.151653	0.152583
1005.0	0.152929	0.154444
1010.0	0.154190	0.156568
1015.0	0.155434	0.159041
1020.0	0.156664	0.161953
1025.0	0.157878	0.165392
1030.0	0.159077	0.169432
1035.0	0.160262	0.174127
1040.0	0.161432	0.179501
1045.0	0.162588	0.185542
1050.0	0.163729	0.192201
1055.0	0.164857	0.199397
1060.0	0.165971	0.207017
1065.0	0.167071	0.214928
1070.0	0.168158	0.222987
1075.0	0.169231	0.231050
1080.0	0.170292	0.238981
1085.0	0.171339	0.246660
1090.0	0.172374	0.253990
1095.0	0.173397	0.260895
1100.0	0.174407	0.267325
1105.0	0.175405	0.273251
1110.0	0.176391	0.278667
1115.0	0.177365	0.283580
1120.0	0.178327	0.288014
1125.0	0.179278	0.291999
1130.0	0.180218	0.295573
1135.0	0.181146	0.298777
1140.0	0.182063	0.301651
1145.0	0.182970	0.304237
1150.0	0.183865	0.306573
1155.0	0.184751	0.308694
1160.0	0.185625	0.310632
1165.0	0.186490	0.312415
1170.0	0.187344	0.314069
1175.0	0.188189	0.315613
1180.0	0.189023	0.317067
1185.0	0.189848	0.318445
1190.0	0.190663	0.319759
