Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.096245934E+00 1.171175443E+0 -7.492950900E-02 1.096245934E+00 1.171175443E+0 -7.492950900E-02
1.468000E+10 1.096657587E+00 1.094589778E+0 2.067809000E-03 1.096657587E+00 1.094589778E+0 2.067809000E-03
2.154000E+10 1.097189633E+00 1.052034336E+0 4.515529700E-02 1.097189633E+00 1.052034336E+0 4.515529700E-02
3.162000E+10 1.097960106E+00 1.028490562E+0 6.946954400E-02 1.097960106E+00 1.028490562E+0 6.946954400E-02
4.642000E+10 1.099073754E+00 1.015547260E+0 8.352649400E-02 1.099073754E+00 1.015547260E+0 8.352649400E-02
6.813000E+10 1.100312508E+00 1.008463547E+0 9.184896100E-02 1.100312508E+00 1.008463547E+0 9.184896100E-02
1.000000E+11 1.101335901E+00 1.004595109E+0 9.674079200E-02 1.101335901E+00 1.004595109E+0 9.674079200E-02
1.468000E+11 1.102756111E+00 1.002488317E+0 1.002677940E-01 1.102756111E+00 1.002488317E+0 1.002677940E-01
2.154000E+11 1.104777162E+00 1.001345475E+0 1.034316870E-01 1.104777162E+00 1.001345475E+0 1.034316870E-01
3.162000E+11 1.105290730E+00 1.000725449E+0 1.045652810E-01 1.105290730E+00 1.000725449E+0 1.045652810E-01
4.642000E+11 1.105865151E+00 1.000390312E+0 1.054748390E-01 1.105865151E+00 1.000390312E+0 1.054748390E-01
6.813000E+11 1.107851593E+00 1.000209675E+0 1.076419180E-01 1.107851593E+00 1.000209675E+0 1.076419180E-01
1.000000E+12 1.116178931E+00 1.000112415E+0 1.160665160E-01 1.116178931E+00 1.000112415E+0 1.160665160E-01
1.468000E+12 1.123450762E+00 1.000060146E+0 1.233906160E-01 1.123450762E+00 1.000060146E+0 1.233906160E-01
2.154000E+12 1.125380650E+00 1.000032150E+0 1.253485000E-01 1.125380650E+00 1.000032150E+0 1.253485000E-01
3.162000E+12 1.131725866E+00 1.000017144E+0 1.317087220E-01 1.131725866E+00 1.000017144E+0 1.317087220E-01
4.642000E+12 1.137625192E+00 1.000009126E+0 1.376160660E-01 1.137625192E+00 1.000009126E+0 1.376160660E-01
6.813000E+12 1.142318152E+00 1.000004852E+0 1.423133000E-01 1.142318152E+00 1.000004852E+0 1.423133000E-01
1.000000E+13 1.143009556E+00 1.000002576E+0 1.430069800E-01 1.143009556E+00 1.000002576E+0 1.430069800E-01
