N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.462200000E-05 1.186200000E-05 1.050800000E-05 9.809000000E-06
1.600000000E+01 5.357000000E-05 5.463700000E-05 5.580800000E-05 5.734800000E-05
1.700000000E+01 6.505540000E-04 6.418470000E-04 6.366430000E-04 6.347990000E-04
1.549996187E+01 -8.070000000E-06 9.169999999E-07 7.748000000E-06 1.323700000E-05
1.649996187E+01 1.808330000E-04 1.775130000E-04 1.754600000E-04 1.746900000E-04
1.674996808E+01 3.368490000E-04 3.305620000E-04 3.276880000E-04 3.252980000E-04
1.624993176E+01 1.000130000E-04 9.867600000E-05 9.817200000E-05 9.822600000E-05
1.574996808E+01 2.096700000E-05 2.546400000E-05 2.936000000E-05 3.265200000E-05
1.524993176E+01 1.057700000E-05 9.533000000E-06 9.052000000E-06 8.765000000E-06
