N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.828000000E-06 6.257000000E-06 5.956000000E-06 5.780000000E-06
1.600000000E+01 5.450700000E-05 5.327000000E-05 5.272000000E-05 5.237400000E-05
1.700000000E+01 8.499050000E-04 8.378630000E-04 8.338220000E-04 8.372360000E-04
1.549996187E+01 1.257400000E-05 1.376900000E-05 1.471900000E-05 1.561400000E-05
1.649996187E+01 2.055720000E-04 2.006530000E-04 1.984880000E-04 1.974900000E-04
1.674996808E+01 4.153760000E-04 4.081090000E-04 4.043380000E-04 4.027880000E-04
1.624993176E+01 1.044220000E-04 1.014790000E-04 1.002590000E-04 9.966900000E-05
1.574996808E+01 2.843600000E-05 2.831300000E-05 2.836500000E-05 2.852500000E-05
1.524993176E+01 -4.499999999E-07 2.683000000E-06 5.044000000E-06 6.919000000E-06
