N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.788000000E-06 4.038000000E-06 4.259000000E-06 4.450000000E-06
1.600000000E+01 7.914400000E-05 7.664800000E-05 7.517500000E-05 7.453600000E-05
1.700000000E+01 1.256904000E-03 1.242078000E-03 1.249351000E-03 1.246047000E-03
1.549996187E+01 1.979000000E-05 1.910700000E-05 1.873600000E-05 1.854900000E-05
1.649996187E+01 3.201100000E-04 3.141310000E-04 3.104790000E-04 3.083660000E-04
1.674996808E+01 6.402470000E-04 6.312450000E-04 6.269900000E-04 6.237690000E-04
1.624993176E+01 1.589320000E-04 1.550010000E-04 1.527240000E-04 1.513220000E-04
1.574996808E+01 3.951300000E-05 3.814000000E-05 3.737300000E-05 3.698500000E-05
1.524993176E+01 9.615000000E-06 9.421000000E-06 9.336000000E-06 9.339000000E-06
