5.000E-2 1.591E-5 7.881E-35 1.107E-5 4.841E-6 1.586E-65
5.209E-2 2.813E-5 7.817E-34 1.747E-5 1.066E-5 6.789E-64
5.419E-2 5.010E-5 7.492E-33 2.731E-5 2.280E-5 2.768E-62
5.628E-2 8.966E-5 6.937E-32 4.226E-5 4.740E-5 1.075E-60
5.837E-2 1.606E-4 6.208E-31 6.477E-5 9.579E-5 3.977E-59
6.047E-2 2.864E-4 5.367E-30 9.831E-5 1.881E-4 1.402E-57
6.256E-2 5.069E-4 4.484E-29 1.478E-4 3.591E-4 4.706E-56
6.465E-2 8.861E-4 3.620E-28 2.199E-4 6.662E-4 1.505E-54
6.675E-2 1.525E-3 2.823E-27 3.242E-4 1.201E-3 4.585E-53
6.884E-2 2.578E-3 2.128E-26 4.732E-4 2.105E-3 1.331E-51
7.093E-2 4.269E-3 1.550E-25 6.840E-4 3.585E-3 3.679E-50
7.303E-2 6.914E-3 1.091E-24 9.792E-4 5.935E-3 9.688E-49
7.512E-2 1.094E-2 7.416E-24 1.388E-3 9.548E-3 2.430E-47
7.721E-2 1.688E-2 4.872E-23 1.949E-3 1.493E-2 5.808E-46
7.931E-2 2.540E-2 3.093E-22 2.709E-3 2.269E-2 1.322E-44
8.140E-2 3.724E-2 1.898E-21 3.730E-3 3.351E-2 2.868E-43
8.349E-2 5.319E-2 1.125E-20 5.086E-3 4.810E-2 5.925E-42
8.559E-2 7.398E-2 6.442E-20 6.866E-3 6.711E-2 1.166E-40
8.768E-2 1.002E-1 3.565E-19 9.181E-3 9.100E-2 2.186E-39
8.977E-2 1.321E-1 1.907E-18 1.216E-2 1.199E-1 3.904E-38
9.187E-2 1.695E-1 9.852E-18 1.594E-2 1.536E-1 6.641E-37
9.396E-2 2.119E-1 4.919E-17 2.070E-2 1.912E-1 1.076E-35
9.605E-2 2.580E-1 2.373E-16 2.662E-2 2.313E-1 1.662E-34
9.815E-2 3.059E-1 1.106E-15 3.390E-2 2.720E-1 2.444E-33
1.002E-1 3.536E-1 4.983E-15 4.275E-2 3.109E-1 3.423E-32
1.023E-1 3.987E-1 2.169E-14 5.338E-2 3.453E-1 4.569E-31
1.044E-1 4.388E-1 9.122E-14 6.602E-2 3.728E-1 5.808E-30
1.065E-1 4.720E-1 3.707E-13 8.086E-2 3.911E-1 7.034E-29
1.086E-1 4.969E-1 1.456E-12 9.807E-2 3.988E-1 8.114E-28
1.107E-1 5.130E-1 5.523E-12 1.178E-1 3.952E-1 8.917E-27
1.128E-1 5.208E-1 2.025E-11 1.401E-1 3.807E-1 9.335E-26
1.149E-1 5.214E-1 7.173E-11 1.650E-1 3.564E-1 9.310E-25
1.170E-1 5.168E-1 2.455E-10 1.925E-1 3.243E-1 8.844E-24
1.191E-1 5.091E-1 8.121E-10 2.224E-1 2.867E-1 8.004E-23
1.212E-1 5.008E-1 2.596E-9 2.544E-1 2.464E-1 6.900E-22
1.233E-1 4.940E-1 8.015E-9 2.882E-1 2.058E-1 5.666E-21
1.254E-1 4.904E-1 2.392E-8 3.233E-1 1.671E-1 4.433E-20
1.275E-1 4.910E-1 6.896E-8 3.592E-1 1.318E-1 3.303E-19
1.295E-1 4.962E-1 1.921E-7 3.951E-1 1.011E-1 2.345E-18
1.316E-1 5.059E-1 5.172E-7 4.305E-1 7.535E-2 1.586E-17
1.337E-1 5.191E-1 1.345E-6 4.645E-1 5.458E-2 1.022E-16
1.358E-1 5.347E-1 3.382E-6 4.963E-1 3.843E-2 6.270E-16
1.379E-1 5.514E-1 8.213E-6 5.251E-1 2.629E-2 3.665E-15
1.400E-1 5.678E-1 1.927E-5 5.503E-1 1.748E-2 2.041E-14
1.421E-1 5.823E-1 4.370E-5 5.710E-1 1.130E-2 1.083E-13
1.442E-1 5.940E-1 9.576E-5 5.868E-1 7.098E-3 5.472E-13
1.463E-1 6.016E-1 2.027E-4 5.971E-1 4.333E-3 2.634E-12
1.484E-1 6.047E-1 4.147E-4 6.017E-1 2.571E-3 1.208E-11
1.505E-1 6.028E-1 8.198E-4 6.005E-1 1.483E-3 5.277E-11
1.526E-1 5.959E-1 1.566E-3 5.935E-1 8.311E-4 2.196E-10
1.547E-1 5.842E-1 2.890E-3 5.809E-1 4.527E-4 8.706E-10
1.568E-1 5.684E-1 5.154E-3 5.630E-1 2.397E-4 3.288E-9
1.589E-1 5.494E-1 8.881E-3 5.404E-1 1.233E-4 1.183E-8
1.609E-1 5.285E-1 1.479E-2 5.136E-1 6.167E-5 4.053E-8
1.630E-1 5.073E-1 2.379E-2 4.835E-1 2.997E-5 1.323E-7
1.651E-1 4.877E-1 3.699E-2 4.507E-1 1.416E-5 4.114E-7
1.672E-1 4.716E-1 5.556E-2 4.160E-1 6.501E-6 1.219E-6
1.693E-1 4.609E-1 8.064E-2 3.803E-1 2.901E-6 3.439E-6
