T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
305 001_305 38.014 5.958530E-1 3.680668E+1 8.175020E+1 1.792890E+1 5.122220E-1 3.500229E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.800E-4 1.778E+15
305 002_305 38.014 5.958250E-1 3.679716E+1 8.172420E+1 1.791780E+1 5.121400E-1 3.498609E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.800E-4 1.778E+15
305 003_305 38.014 5.957840E-1 3.678321E+1 8.168610E+1 1.790140E+1 5.120190E-1 3.496235E+1 1.000000E+2 2.154000E+10 2.154000E+10 1.800E-4 1.778E+15
305 004_305 38.014 5.957230E-1 3.676280E+1 8.163020E+1 1.787740E+1 5.118410E-1 3.492760E+1 1.000000E+2 3.162000E+10 3.162000E+10 1.800E-4 1.778E+15
305 005_305 38.014 5.956340E-1 3.673299E+1 8.154810E+1 1.784220E+1 5.115790E-1 3.487680E+1 1.000000E+2 4.642000E+10 4.642000E+10 1.800E-4 1.778E+15
305 006_305 38.014 5.955020E-1 3.668954E+1 8.142770E+1 1.779090E+1 5.111940E-1 3.480266E+1 1.000000E+2 6.813000E+10 6.813000E+10 1.800E-4 1.778E+15
305 007_305 38.014 5.953090E-1 3.662643E+1 8.125090E+1 1.771600E+1 5.106240E-1 3.469478E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.800E-4 1.778E+15
305 008_305 38.014 5.950250E-1 3.653520E+1 8.099170E+1 1.760710E+1 5.097810E-1 3.453852E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.800E-4 1.778E+15
305 009_305 38.014 5.946060E-1 3.640428E+1 8.061220E+1 1.744950E+1 5.085260E-1 3.431382E+1 1.000000E+2 2.154000E+11 2.154000E+11 1.800E-4 1.778E+15
305 010_305 38.014 5.939860E-1 3.621842E+1 8.005880E+1 1.722320E+1 5.066470E-1 3.399455E+1 1.000000E+2 3.162000E+11 3.162000E+11 1.800E-4 1.778E+15
305 011_305 38.014 5.930680E-1 3.595873E+1 7.923880E+1 1.689840E+1 5.033110E-1 3.357456E+1 1.000000E+2 4.642000E+11 4.642000E+11 1.800E-4 1.778E+15
305 012_305 38.014 5.916980E-1 3.560429E+1 7.814280E+1 1.646230E+1 4.973210E-1 3.310200E+1 1.000000E+2 6.813000E+11 6.813000E+11 1.800E-4 1.778E+15
305 013_305 38.014 5.896160E-1 3.513671E+1 7.676470E+1 1.590350E+1 4.872360E-1 3.264018E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.800E-4 1.778E+15
305 014_305 38.014 5.863450E-1 3.454844E+1 7.538390E+1 1.527070E+1 4.739210E-1 3.222210E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.800E-4 1.778E+15
305 015_305 38.014 5.812770E-1 3.385223E+1 7.432110E+1 1.462450E+1 4.613140E-1 3.170190E+1 1.000000E+2 2.154000E+12 2.154000E+12 1.800E-4 1.778E+15
305 016_305 38.014 5.727870E-1 3.308249E+1 7.387010E+1 1.399780E+1 4.509830E-1 3.103843E+1 1.000000E+2 3.162000E+12 3.162000E+12 1.800E-4 1.778E+15
305 017_305 38.014 5.576200E-1 3.228032E+1 7.447730E+1 1.340600E+1 4.426360E-1 3.028682E+1 1.000000E+2 4.642000E+12 4.642000E+12 1.800E-4 1.778E+15
305 018_305 38.014 5.342700E-1 3.147162E+1 7.644740E+1 1.285410E+1 4.356080E-1 2.950843E+1 1.000000E+2 6.813000E+12 6.813000E+12 1.800E-4 1.778E+15
305 019_305 38.014 5.194980E-1 3.065981E+1 7.735040E+1 1.232010E+1 4.287450E-1 2.873537E+1 1.000000E+2 1.000000E+13 1.000000E+13 1.800E-4 1.778E+15
305 020_305 38.014 5.105550E-1 2.983567E+1 7.743960E+1 1.179620E+1 4.225550E-1 2.791631E+1 1.000000E+2 1.468000E+13 1.468000E+13 1.800E-4 1.778E+15
305 021_305 38.014 5.026110E-1 2.898962E+1 7.741630E+1 1.127990E+1 4.164170E-1 2.708810E+1 1.000000E+2 2.154000E+13 2.154000E+13 1.800E-4 1.778E+15
305 022_305 38.014 4.948740E-1 2.811700E+1 7.730190E+1 1.075610E+1 4.099800E-1 2.623558E+1 1.000000E+2 3.162000E+13 3.162000E+13 1.800E-4 1.778E+15
305 023_305 38.014 4.872260E-1 2.721787E+1 7.714260E+1 1.023010E+1 4.039900E-1 2.532259E+1 1.000000E+2 4.642000E+13 4.642000E+13 1.800E-4 1.778E+15
305 024_305 38.014 4.796290E-1 2.629532E+1 7.696600E+1 9.706900E+0 3.973800E-1 2.442736E+1 1.000000E+2 6.813000E+13 6.813000E+13 1.800E-4 1.778E+15
305 025_305 38.014 4.719920E-1 2.535448E+1 7.668630E+1 9.177100E+0 3.906820E-1 2.349006E+1 1.000000E+2 1.000000E+14 1.000000E+14 1.800E-4 1.778E+15
