fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:41:42 308.2 37.62 1.000E+000 1.000E+000 1.546E-006 7.452E+002 2.504E+000 3.329E-008 1.980E-004 1.195E-001 1.977E-004 6.363E-006 2.693E-001 6.250E-002 1.016E-004 2.557E-002 
0UL2 10:05:06 312.2 37.14 1.000E+000 1.000E+000 1.915E-006 7.680E+002 2.460E+000 3.853E-008 1.944E-004 1.166E-001 1.941E-004 6.157E-006 2.719E-001 6.130E-002 1.003E-004 4.788E-003 
0UL3 10:49:48 315.7 36.73 1.000E+000 1.000E+000 1.655E-006 7.734E+002 2.422E+000 4.501E-008 1.868E-004 1.110E-001 1.865E-004 5.634E-006 2.722E-001 5.830E-002 9.647E-005 1.600E-002 
0UL4 11:11:48 319 36.35 1.000E+000 1.000E+000 1.716E-006 7.559E+002 2.386E+000 5.198E-008 1.822E-004 1.050E-001 1.819E-004 5.189E-006 2.717E-001 5.510E-002 9.401E-005 6.681E-003 
0UL5 11:32:02 322.3 35.97 1.000E+000 1.000E+000 1.544E-006 7.494E+002 2.352E+000 5.920E-008 1.980E-004 1.091E-001 1.977E-004 5.940E-006 2.753E-001 5.770E-002 1.028E-004 3.681E-002 
0UL6 11:50:44 325.4 35.63 1.000E+000 1.000E+000 1.672E-006 7.529E+002 2.320E+000 6.557E-008 1.894E-004 1.028E-001 1.891E-004 5.352E-006 2.754E-001 5.430E-002 9.838E-005 6.086E-003 
0UL7 12:09:34 327.7 35.38 1.000E+000 1.000E+000 1.612E-006 7.409E+002 2.297E+000 7.172E-008 1.893E-004 1.000E-001 1.890E-004 5.209E-006 2.755E-001 5.280E-002 9.848E-005 3.772E-003 
0UL8 12:26:16 331.4 34.99 1.000E+000 1.000E+000 1.867E-006 7.286E+002 2.261E+000 8.074E-008 1.987E-004 9.949E-002 1.984E-004 5.486E-006 2.779E-001 5.280E-002 1.037E-004 3.365E-002 
0UL9 12:43:14 335.3 34.58 1.000E+000 1.000E+000 1.851E-006 7.337E+002 2.223E+000 9.081E-008 1.985E-004 9.588E-002 1.981E-004 5.313E-006 2.797E-001 5.100E-002 1.040E-004 5.323E-003 
UL10 13:03:12 337.8 34.32 1.000E+000 1.000E+000 1.930E-006 6.909E+002 2.199E+000 1.030E-007 2.022E-004 9.318E-002 2.019E-004 5.234E-006 2.782E-001 4.940E-002 1.057E-004 7.024E-003 
