N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.537764000E-03 1.020947600E-02 1.064148400E-02 1.091640100E-02
1.600000000E+01 1.909374700E-02 1.767917700E-02 1.593492800E-02 1.432090600E-02
1.700000000E+01 8.878535300E-02 9.114871000E-02 9.177019200E-02 9.335451700E-02
1.549996187E+01 -1.201672400E-01 -1.387237480E-01 -1.534933700E-01 -1.663234410E-01
1.649996187E+01 5.847038500E-02 6.107879400E-02 6.263980500E-02 6.393882500E-02
1.674996808E+01 7.596421800E-02 7.716617500E-02 7.960224600E-02 8.111586300E-02
1.624993176E+01 4.058701200E-02 4.150448400E-02 4.201749100E-02 4.212382200E-02
1.574996808E+01 -1.967684700E-02 -2.652859900E-02 -3.280380800E-02 -3.771507000E-02
1.524993176E+01 -1.527869270E-01 -1.438904270E-01 -1.351272220E-01 -1.266870070E-01
