N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -8.213501700E-02 -8.313696300E-02 -8.301885600E-02 -8.147830900E-02
1.600000000E+01 2.741056900E-02 2.767502500E-02 2.739892100E-02 2.707821600E-02
1.700000000E+01 5.982852100E-02 5.977190200E-02 5.859723900E-02 5.900822000E-02
1.549996187E+01 -1.608145800E-02 -1.474816500E-02 -1.304134300E-02 -1.235986200E-02
1.649996187E+01 4.659345800E-02 4.737286400E-02 4.743488000E-02 4.744596500E-02
1.674996808E+01 5.584096200E-02 5.455623900E-02 5.512601700E-02 5.515466200E-02
1.624993176E+01 3.698355200E-02 3.721967800E-02 3.716621200E-02 3.677260100E-02
1.574996808E+01 1.513923800E-02 1.558231100E-02 1.558456700E-02 1.617321500E-02
1.524993176E+01 -1.011097750E-01 -9.377338900E-02 -9.042883800E-02 -8.950711500E-02
