T d154 d184 d214 d244
d 150 180 210 240
290 4.754450000E-04 4.714590000E-04 4.687280000E-04 4.678900000E-04
295 4.354190000E-04 4.318010000E-04 4.304440000E-04 4.299870000E-04
300 3.934850000E-04 3.887810000E-04 3.901200000E-04 3.890000000E-04
305 3.745670000E-04 3.681920000E-04 3.666350000E-04 3.670910000E-04
310 3.666230000E-04 3.608400000E-04 3.589530000E-04 3.631860000E-04
315 3.670040000E-04 3.612630000E-04 3.586430000E-04 3.616110000E-04
320 3.981660000E-04 3.851730000E-04 3.815910000E-04 3.805130000E-04
325 4.392970000E-04 4.260910000E-04 4.217910000E-04 4.197230000E-04
330 4.862580000E-04 4.785980000E-04 4.737710000E-04 4.703750000E-04
335 5.652640000E-04 5.552730000E-04 5.498110000E-04 5.457810000E-04
340 6.631850000E-04 6.517200000E-04 6.451630000E-04 6.395010000E-04
