T d154 d184 d214 d244
d 150 180 210 240
290 3.374350000E-04 3.288630000E-04 3.244200000E-04 3.218490000E-04
295 3.108810000E-04 3.026080000E-04 2.990210000E-04 2.952320000E-04
300 2.832540000E-04 2.755130000E-04 2.727470000E-04 2.683550000E-04
305 2.724540000E-04 2.643350000E-04 2.597770000E-04 2.597130000E-04
310 2.710740000E-04 2.625780000E-04 2.580650000E-04 2.551740000E-04
315 2.749760000E-04 2.663220000E-04 2.619890000E-04 2.590600000E-04
320 2.967630000E-04 2.874000000E-04 2.823660000E-04 2.793490000E-04
325 3.306800000E-04 3.208470000E-04 3.149980000E-04 3.117300000E-04
330 3.728560000E-04 3.628770000E-04 3.556840000E-04 3.524950000E-04
335 4.338160000E-04 4.229250000E-04 4.144190000E-04 4.099710000E-04
340 5.087300000E-04 4.959170000E-04 4.865050000E-04 4.811040000E-04
