T nFsrh nFBsrh dnsrh nF nFB dn
290 1.185427828E+00 1.147907116E+00 3.752071200E-02 1.185411041E+00 1.147893659E+00 3.751738200E-02
295 1.193597123E+00 1.155201577E+00 3.839554600E-02 1.193473876E+00 1.155171152E+00 3.830272400E-02
300 1.191521575E+00 1.162005164E+00 2.951641100E-02 1.191408475E+00 1.161978746E+00 2.942972900E-02
305 1.199558802E+00 1.16534531E+00 3.421349200E-02 1.199523952E+00 1.16534531E+00 3.417864200E-02
310 1.207163884E+00 1.166190144E+00 4.097374000E-02 1.206450511E+00 1.166152809E+00 4.029770200E-02
315 1.205258075E+00 1.172872763E+00 3.238531200E-02 1.205141259E+00 1.172825201E+00 3.231605800E-02
320 1.207301059E+00 1.179347107E+00 2.795395200E-02 1.207240341E+00 1.179287124E+00 2.795321700E-02
325 1.213904688E+00 1.185776858E+00 2.812783000E-02 1.213806611E+00 1.185701931E+00 2.810468000E-02
330 1.215968606E+00 1.189139617E+00 2.682898900E-02 1.215878808E+00 1.189030558E+00 2.684825000E-02
335 1.221312683E+00 1.190552043E+00 3.076064000E-02 1.221201199E+00 1.190457750E+00 3.074344900E-02
340 1.225350552E+00 1.193712406E+00 3.163814600E-02 1.225216954E+00 1.193607073E+00 3.160988100E-02
