fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 9:02:10 294.9 39.32 1.000E+000 7.862E-001 2.083E-006 1.450E+004 2.987E+000 2.763E-008 1.410E-007 1.264E-003 1.410E-007 4.451E-011 2.497E-001 6.000E-004 6.303E-008 2.410E-003 
0T02 9:04:08 295 39.3 1.000E+000 7.825E-001 2.119E-006 1.462E+004 2.991E+000 2.767E-008 1.683E-007 1.513E-003 1.683E-007 6.352E-011 2.496E-001 8.000E-004 6.828E-008 2.473E-003 
0T03 9:05:56 295 39.3 1.000E+000 7.775E-001 2.151E-006 1.468E+004 2.985E+000 2.784E-008 1.279E-007 1.155E-003 1.279E-007 3.692E-011 2.500E-001 6.000E-004 5.046E-008 1.461E-003 
0T11 9:12:06 294.6 39.36 1.000E+000 7.632E-001 2.103E-006 1.441E+004 2.987E+000 2.775E-008 9.515E-008 8.601E-004 9.514E-008 2.037E-011 2.490E-001 4.000E-004 3.987E-008 1.552E-003 
0T12 9:14:04 294.8 39.33 1.000E+000 7.638E-001 2.136E-006 1.473E+004 2.985E+000 2.792E-008 1.282E-009 1.172E-005 1.282E-009 5.550E+002 5.550E+002 5.550E+002 5.550E+002 1.625E-003 
0T13 9:16:26 295 39.3 1.000E+000 7.607E-001 2.159E-006 1.483E+004 2.989E+000 2.790E-008 4.756E-008 4.335E-004 4.756E-008 5.125E-012 2.486E-001 2.000E-004 1.465E-008 1.486E-003 
0T14 9:18:22 295.1 39.29 1.000E+000 7.627E-001 2.158E-006 1.471E+004 2.988E+000 2.801E-008 1.005E-007 9.092E-004 1.005E-007 2.264E-011 2.478E-001 5.000E-004 3.423E-008 1.529E-003 
0T15 9:20:46 294.9 39.32 1.000E+000 7.690E-001 2.115E-006 1.506E+004 2.998E+000 2.732E-008 7.231E-008 6.626E-004 7.231E-008 1.188E-011 2.479E-001 3.000E-004 2.868E-008 1.521E-003 
0T16 9:26:22 295.2 39.28 1.000E+000 7.605E-001 2.209E-006 1.523E+004 2.992E+000 2.800E-008 8.204E-008 7.560E-004 8.203E-008 1.546E-011 2.494E-001 4.000E-004 2.781E-008 1.608E-003 
0T17 9:31:32 294.9 39.32 1.000E+000 7.619E-001 2.164E-006 1.475E+004 2.981E+000 2.826E-008 9.813E-008 8.968E-004 9.812E-008 2.176E-011 2.473E-001 4.000E-004 4.346E-008 1.547E-003 
0T18 9:37:56 295.1 39.29 1.000E+000 7.555E-001 2.257E-006 1.483E+004 2.979E+000 2.873E-008 9.826E-008 9.008E-004 9.825E-008 2.188E-011 2.473E-001 5.000E-004 3.286E-008 1.510E-003 
0T19 9:42:12 295.1 39.29 1.000E+000 7.566E-001 2.230E-006 1.532E+004 2.988E+000 2.805E-008 5.893E-008 5.473E-004 5.893E-008 7.993E-012 2.478E-001 3.000E-004 1.587E-008 1.485E-003 
0T20 9:47:26 294.9 39.32 1.000E+000 7.643E-001 2.227E-006 1.493E+004 2.991E+000 2.813E-008 9.503E-008 8.746E-004 9.502E-008 2.064E-011 2.484E-001 4.000E-004 4.074E-008 5.393E-003 
0T21 9:52:20 295 39.3 1.000E+000 7.602E-001 2.275E-006 1.474E+004 2.976E+000 2.889E-008 1.024E-007 9.400E-004 1.024E-007 2.400E-011 2.493E-001 5.000E-004 3.710E-008 1.500E-003 
0T22 9:57:32 295 39.3 1.000E+000 7.594E-001 2.249E-006 1.471E+004 2.975E+000 2.888E-008 1.006E-007 9.219E-004 1.006E-007 2.305E-011 2.485E-001 5.000E-004 3.518E-008 1.478E-003 
0T23 10:02:22 295.1 39.29 1.000E+000 7.612E-001 2.284E-006 1.528E+004 2.991E+000 2.824E-008 4.226E-008 3.931E-004 4.225E-008 4.153E-012 2.500E-001 2.000E-004 1.001E-008 1.493E-003 
0T24 10:12:52 295.1 39.29 1.000E+000 7.580E-001 2.284E-006 1.502E+004 2.979E+000 2.877E-008 9.201E-008 8.508E-004 9.200E-008 1.952E-011 2.493E-001 4.000E-004 3.797E-008 1.521E-003 
0T25 10:21:24 295 39.3 1.000E+000 7.649E-001 2.277E-006 1.474E+004 2.975E+000 2.902E-008 1.032E-007 9.484E-004 1.032E-007 2.442E-011 2.495E-001 5.000E-004 3.795E-008 1.649E-003 
0T26 10:37:34 295.1 39.29 1.000E+000 7.555E-001 2.286E-006 1.388E+004 2.933E+000 3.093E-008 2.238E-007 2.005E-003 2.238E-007 1.125E-010 2.505E-001 1.000E-003 1.013E-007 1.433E-003 
0T27 10:50:34 295.2 39.28 1.000E+000 7.606E-001 2.314E-006 1.500E+004 2.979E+000 2.909E-008 9.116E-008 8.433E-004 9.115E-008 1.918E-011 2.496E-001 4.000E-004 3.715E-008 1.475E-003 
0T28 11:00:46 294.9 39.32 1.000E+000 7.402E-001 2.345E-006 1.466E+004 2.967E+000 2.944E-008 9.096E-008 8.396E-004 9.095E-008 1.906E-011 2.497E-001 4.000E-004 3.683E-008 1.558E-003 
0T29 11:06:58 295 39.3 1.000E+000 7.451E-001 2.326E-006 1.489E+004 2.972E+000 2.911E-008 9.010E-008 8.341E-004 9.010E-008 1.877E-011 2.498E-001 4.000E-004 3.613E-008 1.597E-003 
0T41 11:34:30 295.2 39.28 1.000E+000 7.377E-001 2.273E-006 1.803E+004 2.965E+000 2.923E-008 1.536E-007 1.582E-003 1.536E-007 6.087E-011 2.505E-001 8.000E-004 6.637E-008 2.131E-003 
0T42 11:36:50 295.1 39.29 1.000E+000 7.471E-001 2.226E-006 1.847E+004 2.967E+000 2.889E-008 8.516E-008 8.897E-004 8.515E-008 1.877E-011 2.477E-001 4.000E-004 3.734E-008 1.546E-003 
0T43 11:38:28 295 39.3 1.000E+000 7.363E-001 2.286E-006 1.827E+004 2.966E+000 2.896E-008 8.750E-008 9.126E-004 8.750E-008 1.980E-011 2.480E-001 5.000E-004 3.001E-008 1.600E-003 
0T44 11:40:28 294.9 39.32 1.000E+000 7.363E-001 2.288E-006 1.748E+004 2.961E+000 2.931E-008 1.650E-007 1.687E-003 1.650E-007 6.953E-011 2.498E-001 8.000E-004 7.714E-008 3.124E-003 
0T45 11:42:18 294.9 39.32 1.000E+000 7.432E-001 2.289E-006 1.806E+004 2.966E+000 2.904E-008 9.050E-008 9.422E-004 9.049E-008 2.126E-011 2.494E-001 5.000E-004 3.292E-008 1.777E-003 
0T46 11:47:00 295.1 39.29 1.000E+000 7.410E-001 2.329E-006 1.858E+004 2.970E+000 2.920E-008 9.349E-008 9.849E-004 9.348E-008 2.304E-011 2.503E-001 5.000E-004 3.658E-008 1.746E-003 
0T47 11:51:38 294.8 39.33 1.000E+000 7.358E-001 2.285E-006 1.850E+004 2.973E+000 2.862E-008 1.045E-007 1.100E-003 1.045E-007 2.853E-011 2.483E-001 6.000E-004 3.804E-008 2.024E-003 
0T48 11:57:16 295 39.3 1.000E+000 7.313E-001 2.314E-006 1.877E+004 2.977E+000 2.887E-008 8.610E-008 9.122E-004 8.610E-008 1.948E-011 2.480E-001 5.000E-004 2.951E-008 1.619E-003 
0T49 12:03:12 295.1 39.29 1.000E+000 7.214E-001 2.328E-006 1.899E+004 2.971E+000 2.911E-008 9.694E-008 1.032E-003 9.693E-008 2.503E-011 2.501E-001 5.000E-004 4.067E-008 2.127E-003 
0T50 12:12:56 295.1 39.29 1.000E+000 7.240E-001 2.337E-006 1.905E+004 2.968E+000 2.926E-008 9.276E-008 9.917E-004 9.275E-008 2.302E-011 2.503E-001 5.000E-004 3.669E-008 1.631E-003 
0T51 12:22:44 295 39.3 1.000E+000 7.199E-001 2.338E-006 1.850E+004 2.950E+000 3.000E-008 9.098E-008 9.681E-004 9.097E-008 2.202E-011 2.500E-001 5.000E-004 3.464E-008 1.548E-003 
