fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T28 11:00:46 294.9 39.32 1.000E+000 7.300E-001 2.382E-006 1.433E+004 2.938E+000 2.998E-008 1.007E-007 9.243E-004 1.007E-007 2.313E-011 2.486E-001 5.000E-004 3.536E-008 1.600E-003 
0T29 11:06:58 295 39.3 1.000E+000 7.300E-001 2.378E-006 1.477E+004 2.954E+000 2.906E-008 9.285E-008 8.584E-004 9.285E-008 1.985E-011 2.491E-001 4.000E-004 3.881E-008 1.659E-003 
0T41 11:34:30 295.2 39.28 1.000E+000 7.300E-001 2.298E-006 1.794E+004 2.950E+000 2.907E-008 1.539E-007 1.585E-003 1.539E-007 6.112E-011 2.505E-001 8.000E-004 6.668E-008 2.154E-003 
0T42 11:36:50 295.1 39.29 1.000E+000 7.300E-001 2.284E-006 1.826E+004 2.947E+000 2.891E-008 8.824E-008 9.199E-004 8.823E-008 2.016E-011 2.484E-001 5.000E-004 3.073E-008 1.607E-003 
0T43 11:38:28 295 39.3 1.000E+000 7.300E-001 2.306E-006 1.815E+004 2.950E+000 2.881E-008 8.925E-008 9.296E-004 8.925E-008 2.065E-011 2.489E-001 5.000E-004 3.169E-008 1.627E-003 
0T44 11:40:28 294.9 39.32 1.000E+000 7.300E-001 2.307E-006 1.737E+004 2.946E+000 2.917E-008 1.681E-007 1.716E-003 1.680E-007 7.209E-011 2.500E-001 9.000E-004 7.031E-008 3.156E-003 
0T45 11:42:18 294.9 39.32 1.000E+000 7.300E-001 2.334E-006 1.791E+004 2.949E+000 2.897E-008 9.278E-008 9.644E-004 9.277E-008 2.237E-011 2.500E-001 5.000E-004 3.511E-008 1.814E-003 
0T46 11:47:00 295.1 39.29 1.000E+000 7.300E-001 2.366E-006 1.843E+004 2.954E+000 2.910E-008 9.577E-008 1.007E-003 9.576E-008 2.415E-011 2.503E-001 5.000E-004 3.879E-008 1.775E-003 
0T47 11:51:38 294.8 39.33 1.000E+000 7.300E-001 2.303E-006 1.838E+004 2.958E+000 2.846E-008 1.063E-007 1.118E-003 1.063E-007 2.958E-011 2.490E-001 6.000E-004 3.979E-008 2.057E-003 
0T48 11:57:16 295 39.3 1.000E+000 7.300E-001 2.316E-006 1.868E+004 2.963E+000 2.866E-008 8.735E-008 9.246E-004 8.734E-008 2.008E-011 2.487E-001 5.000E-004 3.071E-008 1.636E-003 
0T49 12:03:12 295.1 39.29 1.000E+000 7.300E-001 2.317E-006 1.892E+004 2.959E+000 2.886E-008 9.793E-008 1.042E-003 9.792E-008 2.551E-011 2.499E-001 5.000E-004 4.162E-008 2.129E-003 
0T50 12:12:56 295.1 39.29 1.000E+000 7.300E-001 2.327E-006 1.897E+004 2.955E+000 2.902E-008 9.389E-008 1.003E-003 9.388E-008 2.357E-011 2.503E-001 5.000E-004 3.778E-008 1.639E-003 
0T51 12:22:44 295 39.3 1.000E+000 7.300E-001 2.326E-006 1.843E+004 2.938E+000 2.975E-008 9.191E-008 9.772E-004 9.190E-008 2.247E-011 2.502E-001 5.000E-004 3.553E-008 1.551E-003 
0T52 12:31:00 294.9 39.32 1.000E+000 7.300E-001 2.327E-006 1.878E+004 2.960E+000 2.874E-008 9.562E-008 1.019E-003 9.562E-008 2.438E-011 2.503E-001 5.000E-004 3.938E-008 1.897E-003 
0T53 12:41:56 295.1 39.29 1.000E+000 7.300E-001 2.378E-006 1.919E+004 2.964E+000 2.883E-008 8.593E-008 9.228E-004 8.593E-008 1.971E-011 2.486E-001 5.000E-004 3.010E-008 1.773E-003 
0T54 12:54:40 295.1 39.29 1.000E+000 7.300E-001 2.316E-006 1.908E+004 2.955E+000 2.915E-008 8.798E-008 9.447E-004 8.797E-008 2.073E-011 2.495E-001 5.000E-004 3.215E-008 1.606E-003 
0T55 13:08:20 295.2 39.28 1.000E+000 7.300E-001 2.332E-006 1.904E+004 2.950E+000 2.959E-008 8.817E-008 9.478E-004 8.816E-008 2.085E-011 2.496E-001 5.000E-004 3.240E-008 1.601E-003 
