X Y Yfit
1.5090000E-1 3.6440000E-8 2.8905571E-8
1.6190000E-1 4.1640000E-8 3.5550742E-8
1.7170000E-1 4.6850000E-8 4.2815686E-8
1.8160000E-1 5.7260000E-8 5.1748329E-8
1.9160000E-1 6.2470000E-8 6.2771951E-8
2.0130000E-1 7.2880000E-8 7.5826334E-8
2.1120000E-1 8.8490000E-8 9.2097379E-8
2.2220000E-1 1.1450000E-7 1.1449995E-7
2.3220000E-1 1.3010000E-7 1.3976272E-7
2.4190000E-1 1.6140000E-7 1.6977973E-7
2.5180000E-1 1.9780000E-7 2.0728862E-7
2.6160000E-1 2.4470000E-7 2.5280003E-7
2.7250000E-1 3.0710000E-7 3.1552364E-7
2.8240000E-1 3.8000000E-7 3.8612973E-7
2.9210000E-1 4.6850000E-7 4.7082012E-7
3.0210000E-1 5.7780000E-7 5.7780006E-7
3.1200000E-1 7.1840000E-7 7.0775646E-7
3.2300000E-1 9.1100000E-7 8.8671611E-7
3.3270000E-1 1.1240000E-6 1.0815498E-6
3.4270000E-1 1.3850000E-6 1.3268736E-6
3.5240000E-1 1.7070000E-6 1.6170713E-6
3.6240000E-1 2.0980000E-6 1.9813743E-6
3.7340000E-1 2.6440000E-6 2.4747316E-6
3.8310000E-1 3.2170000E-6 3.0069282E-6
3.9320000E-1 3.9140000E-6 3.6771800E-6
4.0270000E-1 4.7420000E-6 4.4354202E-6
4.1250000E-1 5.6950000E-6 5.3700514E-6
4.2250000E-1 6.8820000E-6 6.5095065E-6
4.3370000E-1 8.4170000E-6 8.0445482E-6
4.4340000E-1 1.0020000E-5 9.6276319E-6
4.5310000E-1 1.1860000E-5 1.1477002E-5
4.6300000E-1 1.3960000E-5 1.3669357E-5
4.7300000E-1 1.6340000E-5 1.6226505E-5
4.8400000E-1 1.9470000E-5 1.9469997E-5
4.9380000E-1 2.2560000E-5 2.2764358E-5
5.0360000E-1 2.5950000E-5 2.6458110E-5
5.1340000E-1 2.9860000E-5 3.0563163E-5
5.2330000E-1 3.4130000E-5 3.5134057E-5
5.3440000E-1 3.9440000E-5 4.0766561E-5
5.4410000E-1 4.4580000E-5 4.6123036E-5
5.5430000E-1 5.0210000E-5 5.2182542E-5
5.6390000E-1 5.6230000E-5 5.8272918E-5
5.7380000E-1 6.2700000E-5 6.4931321E-5
5.8470000E-1 7.0740000E-5 7.2685063E-5
5.9450000E-1 7.8310000E-5 8.0014292E-5
6.0440000E-1 8.6320000E-5 8.7742640E-5
6.1430000E-1 9.4990000E-5 9.5777661E-5
6.2420000E-1 1.0410000E-4 1.0409996E-4
6.3400000E-1 1.1360000E-4 1.1260331E-4
6.4510000E-1 1.2500000E-4 1.2253154E-4
6.5500000E-1 1.3570000E-4 1.3163430E-4
6.6480000E-1 1.4670000E-4 1.4085893E-4
6.7450000E-1 1.5830000E-4 1.5018561E-4
