X Y Yfit
3.1190000E-1 3.1230000E-8 3.1230001E-8
3.2310000E-1 4.1640000E-8 3.9206553E-8
3.3290000E-1 4.6850000E-8 4.8220508E-8
3.4250000E-1 6.2470000E-8 5.9425852E-8
3.5240000E-1 7.2880000E-8 7.4124234E-8
3.6220000E-1 9.3700000E-8 9.2682620E-8
3.7330000E-1 1.1970000E-7 1.1991844E-7
3.8330000E-1 1.5100000E-7 1.5174013E-7
3.9320000E-1 1.9260000E-7 1.9199173E-7
4.0290000E-1 2.4470000E-7 2.4214241E-7
4.1260000E-1 3.0710000E-7 3.0567489E-7
4.2250000E-1 3.9040000E-7 3.8786744E-7
4.3380000E-1 5.1530000E-7 5.0882883E-7
4.4350000E-1 6.5070000E-7 6.4169822E-7
4.5310000E-1 8.1730000E-7 8.0605877E-7
4.6290000E-1 1.0150000E-6 1.0149992E-6
4.7290000E-1 1.2700000E-6 1.2800535E-6
4.8400000E-1 1.6140000E-6 1.6481386E-6
4.9380000E-1 1.9940000E-6 2.0496162E-6
5.0370000E-1 2.4410000E-6 2.5397795E-6
5.1360000E-1 2.9670000E-6 3.1261714E-6
5.2350000E-1 3.6180000E-6 3.8192469E-6
5.3430000E-1 4.4560000E-6 4.7075289E-6
5.4430000E-1 5.3410000E-6 5.6605722E-6
5.5410000E-1 6.3300000E-6 6.7208410E-6
5.6380000E-1 7.4700000E-6 7.8951735E-6
5.7370000E-1 8.7500000E-6 9.2212244E-6
5.8470000E-1 1.0350000E-5 1.0842345E-5
5.9470000E-1 1.1980000E-5 1.2445973E-5
6.0430000E-1 1.3690000E-5 1.4096136E-5
6.1430000E-1 1.5610000E-5 1.5923725E-5
6.2420000E-1 1.7640000E-5 1.7835267E-5
6.3390000E-1 1.9800000E-5 1.9799992E-5
6.4500000E-1 2.2320000E-5 2.2151228E-5
6.5490000E-1 2.4760000E-5 2.4333581E-5
6.6480000E-1 2.7230000E-5 2.6589804E-5
6.7450000E-1 2.9800000E-5 2.8866409E-5
6.8420000E-1 3.2380000E-5 3.1203121E-5
6.9540000E-1 3.5450000E-5 3.3969812E-5
7.0530000E-1 3.8210000E-5 3.6471653E-5
7.1510000E-1 4.0960000E-5 3.8995880E-5
7.2500000E-1 4.3630000E-5 4.1590437E-5
7.3480000E-1 4.6470000E-5 4.4199403E-5
7.4600000E-1 4.9730000E-5 4.7226934E-5
7.5550000E-1 5.2510000E-5 4.9830275E-5
7.6550000E-1 5.5360000E-5 5.2603108E-5
7.7530000E-1 5.8180000E-5 5.5350604E-5
7.8520000E-1 6.0940000E-5 5.8154213E-5
7.9620000E-1 6.4080000E-5 6.1300254E-5
8.0590000E-1 6.6910000E-5 6.4099644E-5
8.1580000E-1 6.9710000E-5 6.6979464E-5
8.2560000E-1 7.2490000E-5 6.9851353E-5
8.3530000E-1 7.5160000E-5 7.2713526E-5
8.4540000E-1 7.7980000E-5 7.5712967E-5
8.5650000E-1 8.1060000E-5 7.9030844E-5
8.6620000E-1 8.3810000E-5 8.1947502E-5
8.7610000E-1 8.6490000E-5 8.4940029E-5
8.8600000E-1 8.9160000E-5 8.7947366E-5
8.9580000E-1 9.1830000E-5 9.0938282E-5
9.0670000E-1 9.4790000E-5 9.4280397E-5
9.1670000E-1 9.7360000E-5 9.7360008E-5
9.2660000E-1 1.0000000E-4 1.0042089E-4
9.3620000E-1 1.0260000E-4 1.0339989E-4
9.4610000E-1 1.0520000E-4 1.0648274E-4
9.5700000E-1 1.0810000E-4 1.0988904E-4
9.6690000E-1 1.1060000E-4 1.1299305E-4
9.7680000E-1 1.1310000E-4 1.1610648E-4
9.8670000E-1 1.1560000E-4 1.1922900E-4
9.9660000E-1 1.1810000E-4 1.2236007E-4
1.0060000E+0 1.2050000E-4 1.2534058E-4
