T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.213124938E+00 1.205298265E+00 7.826673000E-03 1.213116041E+00 1.205277804E+00 7.838237000E-03 8.897000000E-06 2.046100000E-05
295 1.209272060E+00 1.204291632E+00 4.980428000E-03 1.209264632E+00 1.204273479E+00 4.991153000E-03 7.428000000E-06 1.815300000E-05
300 1.201346309E+00 1.203473026E+00 -2.126717000E-03 1.201340382E+00 1.203456886E+00 -2.116504000E-03 5.927000000E-06 1.614000000E-05
305 1.184743412E+00 1.201821497E+00 -1.707808500E-02 1.184739442E+00 1.201807091E+00 -1.706764900E-02 3.970000000E-06 1.440600000E-05
310 1.151741910E+00 1.197650180E+00 -4.590827000E-02 1.151741144E+00 1.197637185E+00 -4.589604100E-02 7.659999999E-07 1.299500000E-05
315 1.091410553E+00 1.186431816E+00 -9.502126300E-02 1.091415383E+00 1.186420493E+00 -9.500511000E-02 -4.830000000E-06 1.132300000E-05
320 1.019885597E+00 1.159499570E+00 -1.396139730E-01 1.019877446E+00 1.159491355E+00 -1.396139090E-01 8.151000000E-06 8.215000000E-06
325 1.020386693E+00 1.102521710E+00 -8.213501700E-02 1.020377972E+00 1.102520108E+00 -8.214213600E-02 8.721000000E-06 1.602000000E-06
330 1.023059775E+00 1.018096519E+00 4.963256000E-03 1.023049090E+00 1.018084227E+00 4.964863000E-03 1.068500000E-05 1.229200000E-05
335 1.028581816E+00 1.018855304E+00 9.726512000E-03 1.028566952E+00 1.018842534E+00 9.724418000E-03 1.486400000E-05 1.277000000E-05
340 1.037921296E+00 1.021946719E+00 1.597457700E-02 1.037898369E+00 1.021931488E+00 1.596688100E-02 2.292700000E-05 1.523100000E-05
