Ytrue Ypred RelError Label
1.780000e+11 1.372314e+11 2.290370e-01 SC2973
2.150000e+11 2.328070e+11 8.282308e-02 SC312v2
2.670000e+11 2.422477e+11 9.270523e-02 SC312v6
7.090000e+12 6.778361e+12 4.395470e-02 SC3132v3
3.870000e+12 3.697973e+12 4.445145e-02 SC3132v5
1.910000e+12 1.859115e+12 2.664162e-02 SC3152v1
3.100000e+12 2.992296e+12 3.474314e-02 SC3152v3
3.630000e+11 2.548423e+11 2.979550e-01 SC320v10
4.500000e+11 2.706771e+11 3.984953e-01 SC320v7
1.940000e+11 1.895338e+11 2.302167e-02 SC3252v1
1.170000e+11 1.212393e+11 3.623364e-02 SC3383v1
9.310000e+11 9.615551e+11 3.281966e-02 SC3383v2
8.780000e+12 7.149218e+12 1.857383e-01 SC3411v10
7.570000e+12 7.165141e+12 5.348198e-02 SC3411v9
7.170000e+11 8.088479e+11 1.281003e-01 SC342v1
5.310000e+12 2.954446e+12 4.436072e-01 SC3491v2
7.230000e+12 3.039371e+12 5.796168e-01 SC3492v1
1.630000e+13 7.409320e+12 5.454405e-01 SC3501v6
1.600000e+13 7.092327e+12 5.567296e-01 SC3501v9
9.880000e+12 5.986029e+12 3.941267e-01 SC3502v10
1.520000e+13 6.952497e+12 5.425989e-01 SC3502v8
1.440000e+13 7.441918e+12 4.832001e-01 SC3503
1.490000e+12 1.436869e+12 3.565856e-02 SC3753v2
3.000000e+12 3.145454e+12 4.848481e-02 SC3753v5
3.200000e+12 3.239355e+12 1.229846e-02 SC3753v7
4.480000e+12 4.158244e+12 7.182060e-02 SC4023v2
7.210000e+12 7.291793e+12 1.134436e-02 SC4023v3
2.070000e+12 2.205196e+12 6.531217e-02 SC4023v5
