Ytrue Ypred RelError Label
1.780000e+11 1.567341e+11 1.194714e-01 SC2973
2.150000e+11 2.450531e+11 1.397819e-01 SC312v2
2.670000e+11 3.453969e+11 2.936215e-01 SC312v6
7.090000e+12 4.895457e+12 3.095265e-01 SC3132v3
3.870000e+12 3.429933e+12 1.137125e-01 SC3132v5
1.910000e+12 2.013710e+12 5.429826e-02 SC3152v1
3.100000e+12 2.970812e+12 4.167370e-02 SC3152v3
3.630000e+11 3.499976e+11 3.581930e-02 SC320v10
4.500000e+11 2.522462e+11 4.394529e-01 SC320v7
1.940000e+11 1.770761e+11 8.723642e-02 SC3252v1
1.170000e+11 1.451790e+11 2.408464e-01 SC3383v1
9.310000e+11 1.073616e+12 1.531860e-01 SC3383v2
8.780000e+12 5.557367e+12 3.670425e-01 SC3411v10
7.570000e+12 7.428990e+12 1.862748e-02 SC3411v9
7.170000e+11 8.050575e+11 1.228137e-01 SC342v1
5.310000e+12 4.554616e+12 1.422568e-01 SC3491v2
7.230000e+12 3.738252e+12 4.829526e-01 SC3492v1
1.630000e+13 6.912846e+12 5.758990e-01 SC3501v6
1.600000e+13 9.043498e+12 4.347814e-01 SC3501v9
9.880000e+12 6.755237e+12 3.162716e-01 SC3502v10
1.520000e+13 7.924128e+12 4.786758e-01 SC3502v8
1.440000e+13 8.248919e+12 4.271584e-01 SC3503
1.490000e+12 1.941914e+12 3.032982e-01 SC3753v2
3.000000e+12 3.629267e+12 2.097558e-01 SC3753v5
3.200000e+12 3.959302e+12 2.372820e-01 SC3753v7
4.480000e+12 4.397567e+12 1.840012e-02 SC4023v2
7.210000e+12 6.016832e+12 1.654879e-01 SC4023v3
2.070000e+12 2.914053e+12 4.077552e-01 SC4023v5
