Ytrue Ypred RelError Label
1.780000e+11 1.619858e+11 8.996724e-02 SC2973
2.150000e+11 2.192099e+11 1.958083e-02 SC312v2
2.670000e+11 3.235582e+11 2.118285e-01 SC312v6
7.090000e+12 7.291333e+12 2.839675e-02 SC3132v3
3.870000e+12 4.326949e+12 1.180746e-01 SC3132v5
1.910000e+12 1.725317e+12 9.669258e-02 SC3152v1
3.100000e+12 3.234175e+12 4.328216e-02 SC3152v3
3.630000e+11 3.031757e+11 1.648053e-01 SC320v10
4.500000e+11 4.621872e+11 2.708277e-02 SC320v7
1.940000e+11 2.708208e+11 3.959835e-01 SC3252v1
1.170000e+11 1.388388e+11 1.866565e-01 SC3383v1
9.310000e+11 1.338553e+12 4.377582e-01 SC3383v2
8.780000e+12 1.176601e+13 3.400921e-01 SC3411v10
7.570000e+12 8.109057e+12 7.120965e-02 SC3411v9
7.170000e+11 1.133305e+12 5.806212e-01 SC342v1
5.310000e+12 6.032048e+12 1.359789e-01 SC3491v2
7.230000e+12 4.413055e+12 3.896189e-01 SC3492v1
1.630000e+13 1.490668e+13 8.547973e-02 SC3501v6
1.600000e+13 1.233741e+13 2.289117e-01 SC3501v9
9.880000e+12 1.550299e+13 5.691284e-01 SC3502v10
1.520000e+13 1.495840e+13 1.589474e-02 SC3502v8
1.440000e+13 1.541235e+13 7.030236e-02 SC3503
1.490000e+12 1.248645e+12 1.619835e-01 SC3753v2
3.000000e+12 2.760732e+12 7.975595e-02 SC3753v5
3.200000e+12 3.355486e+12 4.858927e-02 SC3753v7
4.480000e+12 4.418856e+12 1.364817e-02 SC4023v2
7.210000e+12 8.458028e+12 1.730968e-01 SC4023v3
2.070000e+12 2.746582e+12 3.268514e-01 SC4023v5
