Ytrue Ypred RelError Label
1.780000e+11 1.996201e+11 1.214610e-01 SC2973
2.150000e+11 2.659545e+11 2.369976e-01 SC312v2
2.670000e+11 3.864540e+11 4.473932e-01 SC312v6
7.090000e+12 5.613868e+12 2.081992e-01 SC3132v3
3.870000e+12 3.758392e+12 2.883919e-02 SC3132v5
1.910000e+12 1.936299e+12 1.376918e-02 SC3152v1
3.100000e+12 3.177564e+12 2.502050e-02 SC3152v3
3.630000e+11 3.371217e+11 7.129016e-02 SC320v10
4.500000e+11 2.475748e+11 4.498338e-01 SC320v7
1.940000e+11 1.649522e+11 1.497308e-01 SC3252v1
1.170000e+11 1.647606e+11 4.082107e-01 SC3383v1
9.310000e+11 1.210763e+12 3.004968e-01 SC3383v2
8.780000e+12 6.325485e+12 2.795575e-01 SC3411v10
7.570000e+12 7.479627e+12 1.193826e-02 SC3411v9
7.170000e+11 9.299347e+11 2.969800e-01 SC342v1
5.310000e+12 4.647935e+12 1.246826e-01 SC3491v2
7.230000e+12 4.623625e+12 3.604945e-01 SC3492v1
1.630000e+13 7.852074e+12 5.182777e-01 SC3501v6
1.600000e+13 8.181485e+12 4.886572e-01 SC3501v9
9.880000e+12 7.124910e+12 2.788553e-01 SC3502v10
1.520000e+13 7.641040e+12 4.973000e-01 SC3502v8
1.440000e+13 7.930094e+12 4.492991e-01 SC3503
1.490000e+12 1.875754e+12 2.588951e-01 SC3753v2
3.000000e+12 3.874275e+12 2.914251e-01 SC3753v5
3.200000e+12 3.790461e+12 1.845192e-01 SC3753v7
4.480000e+12 4.819081e+12 7.568766e-02 SC4023v2
7.210000e+12 6.754797e+12 6.313501e-02 SC4023v3
2.070000e+12 3.260645e+12 5.751910e-01 SC4023v5
