Ytrue Ypred RelError Label
1.780000e+11 1.025173e+11 4.240599e-01 SC2973
2.150000e+11 1.990340e+11 7.426044e-02 SC312v2
2.670000e+11 2.884627e+11 8.038450e-02 SC312v6
7.090000e+12 6.507987e+12 8.208924e-02 SC3132v3
3.870000e+12 4.605922e+12 1.901606e-01 SC3132v5
1.910000e+12 2.049481e+12 7.302649e-02 SC3152v1
3.100000e+12 3.945840e+12 2.728517e-01 SC3152v3
3.630000e+11 2.827368e+11 2.211108e-01 SC320v10
4.500000e+11 3.427624e+11 2.383058e-01 SC320v7
1.940000e+11 1.386623e+11 2.852459e-01 SC3252v1
1.170000e+11 1.138035e+11 2.732010e-02 SC3383v1
9.310000e+11 8.523582e+11 8.447024e-02 SC3383v2
8.780000e+12 6.837351e+12 2.212584e-01 SC3411v10
7.570000e+12 6.872926e+12 9.208372e-02 SC3411v9
7.170000e+11 6.058295e+11 1.550495e-01 SC342v1
5.310000e+12 5.389649e+12 1.499974e-02 SC3491v2
7.230000e+12 5.969002e+12 1.744119e-01 SC3492v1
1.630000e+13 7.181666e+12 5.594070e-01 SC3501v6
1.600000e+13 6.659816e+12 5.837615e-01 SC3501v9
9.880000e+12 6.185775e+12 3.739094e-01 SC3502v10
1.520000e+13 6.676730e+12 5.607414e-01 SC3502v8
1.440000e+13 7.203449e+12 4.997605e-01 SC3503
1.490000e+12 1.803815e+12 2.106139e-01 SC3753v2
3.000000e+12 3.652531e+12 2.175102e-01 SC3753v5
3.200000e+12 3.687055e+12 1.522047e-01 SC3753v7
4.480000e+12 4.904343e+12 9.471946e-02 SC4023v2
7.210000e+12 6.746928e+12 6.422631e-02 SC4023v3
2.070000e+12 2.623424e+12 2.673547e-01 SC4023v5
