Ytrue Ypred RelError Label
1.780000e+11 2.177832e+11 2.235011e-01 SC2973
2.150000e+11 2.361650e+11 9.844181e-02 SC312v2
2.670000e+11 3.448729e+11 2.916588e-01 SC312v6
7.090000e+12 4.783432e+12 3.253270e-01 SC3132v3
3.870000e+12 3.767739e+12 2.642408e-02 SC3132v5
1.910000e+12 1.801560e+12 5.677473e-02 SC3152v1
3.100000e+12 2.809799e+12 9.361310e-02 SC3152v3
3.630000e+11 3.145653e+11 1.334290e-01 SC320v10
4.500000e+11 2.391907e+11 4.684650e-01 SC320v7
1.940000e+11 1.603124e+11 1.736475e-01 SC3252v1
1.170000e+11 1.509544e+11 2.902086e-01 SC3383v1
9.310000e+11 1.030491e+12 1.068643e-01 SC3383v2
8.780000e+12 5.870262e+12 3.314053e-01 SC3411v10
7.570000e+12 7.214582e+12 4.695087e-02 SC3411v9
7.170000e+11 9.733345e+11 3.575098e-01 SC342v1
5.310000e+12 5.530875e+12 4.159596e-02 SC3491v2
7.230000e+12 4.794510e+12 3.368589e-01 SC3492v1
1.630000e+13 1.038560e+13 3.628466e-01 SC3501v6
1.600000e+13 1.121340e+13 2.991627e-01 SC3501v9
9.880000e+12 7.361357e+12 2.549234e-01 SC3502v10
1.520000e+13 9.606175e+12 3.680148e-01 SC3502v8
1.440000e+13 1.068307e+13 2.581205e-01 SC3503
1.490000e+12 1.901181e+12 2.759603e-01 SC3753v2
3.000000e+12 4.185133e+12 3.950443e-01 SC3753v5
3.200000e+12 3.912988e+12 2.228088e-01 SC3753v7
4.480000e+12 4.348261e+12 2.940605e-02 SC4023v2
7.210000e+12 6.328247e+12 1.222958e-01 SC4023v3
2.070000e+12 3.216265e+12 5.537510e-01 SC4023v5
