Ytrue Ypred RelError Label
1.780000e+11 1.149072e+11 3.544538e-01 SC2973
2.150000e+11 2.502839e+11 1.641111e-01 SC312v2
2.670000e+11 2.919948e+11 9.361335e-02 SC312v6
7.090000e+12 7.709587e+12 8.738884e-02 SC3132v3
3.870000e+12 4.514033e+12 1.664167e-01 SC3132v5
1.910000e+12 2.199332e+12 1.514826e-01 SC3152v1
3.100000e+12 3.443487e+12 1.108024e-01 SC3152v3
3.630000e+11 2.972940e+11 1.810082e-01 SC320v10
4.500000e+11 3.814553e+11 1.523215e-01 SC320v7
1.940000e+11 1.725170e+11 1.107374e-01 SC3252v1
1.170000e+11 1.143408e+11 2.272794e-02 SC3383v1
9.310000e+11 1.126574e+12 2.100690e-01 SC3383v2
8.780000e+12 8.990321e+12 2.395453e-02 SC3411v10
7.570000e+12 8.295833e+12 9.588278e-02 SC3411v9
7.170000e+11 8.630695e+11 2.037231e-01 SC342v1
5.310000e+12 5.365079e+12 1.037278e-02 SC3491v2
7.230000e+12 6.374303e+12 1.183537e-01 SC3492v1
1.630000e+13 1.029819e+13 3.682092e-01 SC3501v6
1.600000e+13 1.013590e+13 3.665061e-01 SC3501v9
9.880000e+12 9.138719e+12 7.502840e-02 SC3502v10
1.520000e+13 9.900595e+12 3.486451e-01 SC3502v8
1.440000e+13 9.935323e+12 3.100470e-01 SC3503
1.490000e+12 1.815733e+12 2.186130e-01 SC3753v2
3.000000e+12 3.311588e+12 1.038628e-01 SC3753v5
3.200000e+12 3.481321e+12 8.791276e-02 SC3753v7
4.480000e+12 4.728206e+12 5.540321e-02 SC4023v2
7.210000e+12 8.047966e+12 1.162228e-01 SC4023v3
2.070000e+12 2.512215e+12 2.136306e-01 SC4023v5
