Ytrue Ypred RelError Label
1.780000e+11 3.889479e+11 1.185101e+00 SC2973
2.150000e+11 2.216431e+11 3.089805e-02 SC312v2
2.670000e+11 6.221427e+11 1.330122e+00 SC312v6
7.090000e+12 3.690540e+12 4.794726e-01 SC3132v3
3.870000e+12 2.543150e+12 3.428553e-01 SC3132v5
1.910000e+12 1.860607e+12 2.586041e-02 SC3152v1
3.100000e+12 3.046916e+12 1.712380e-02 SC3152v3
3.630000e+11 7.519679e+11 1.071537e+00 SC320v10
4.500000e+11 3.531551e+11 2.152108e-01 SC320v7
1.940000e+11 2.549196e+11 3.140187e-01 SC3252v1
1.170000e+11 1.636615e+11 3.988162e-01 SC3383v1
9.310000e+11 1.708453e+12 8.350729e-01 SC3383v2
8.780000e+12 4.300253e+12 5.102217e-01 SC3411v10
7.570000e+12 4.960764e+12 3.446811e-01 SC3411v9
7.170000e+11 1.342101e+12 8.718288e-01 SC342v1
5.310000e+12 3.311443e+12 3.763761e-01 SC3491v2
7.230000e+12 3.276805e+12 5.467766e-01 SC3492v1
1.630000e+13 3.869502e+12 7.626073e-01 SC3501v6
1.600000e+13 4.587594e+12 7.132754e-01 SC3501v9
9.880000e+12 4.416713e+12 5.529643e-01 SC3502v10
1.520000e+13 4.647171e+12 6.942650e-01 SC3502v8
1.440000e+13 4.520964e+12 6.860442e-01 SC3503
1.490000e+12 9.583698e+11 3.567988e-01 SC3753v2
3.000000e+12 3.375507e+12 1.251691e-01 SC3753v5
3.200000e+12 2.684228e+12 1.611786e-01 SC3753v7
4.480000e+12 4.105564e+12 8.357957e-02 SC4023v2
7.210000e+12 4.285909e+12 4.055605e-01 SC4023v3
2.070000e+12 3.302056e+12 5.951961e-01 SC4023v5
