Ytrue Ypred RelError Label
1.780000e+11 1.064489e+11 4.019724e-01 SC2973
2.150000e+11 2.258538e+11 5.048264e-02 SC312v2
2.670000e+11 2.694831e+11 9.299993e-03 SC312v6
7.090000e+12 7.788666e+12 9.854242e-02 SC3132v3
3.870000e+12 4.287406e+12 1.078568e-01 SC3132v5
1.910000e+12 2.611822e+13 1.267446e+01 SC3152v1
3.100000e+12 3.111634e+12 3.752759e-03 SC3152v3
3.630000e+11 2.935437e+11 1.913397e-01 SC320v10
4.500000e+11 3.642484e+11 1.905590e-01 SC320v7
1.940000e+11 1.444222e+12 6.444442e+00 SC3252v1
1.170000e+11 5.079615e+13 4.331551e+02 SC3383v1
9.310000e+11 1.719209e+12 8.466260e-01 SC3383v2
8.780000e+12 1.125127e+13 2.814660e-01 SC3411v10
7.570000e+12 7.746720e+12 2.334473e-02 SC3411v9
7.170000e+11 2.036999e+13 2.741002e+01 SC342v1
5.310000e+12 3.954988e+12 2.551812e-01 SC3491v2
7.230000e+12 4.525901e+12 3.740109e-01 SC3492v1
1.630000e+13 2.262309e+09 9.998612e-01 SC3501v6
1.600000e+13 2.208762e+11 9.861952e-01 SC3501v9
9.880000e+12 1.377027e+13 3.937524e-01 SC3502v10
1.520000e+13 3.060731e+13 1.013639e+00 SC3502v8
1.440000e+13 2.532895e+02 1.000000e+00 SC3503
1.490000e+12 1.473151e+12 1.130798e-02 SC3753v2
3.000000e+12 3.163377e+12 5.445912e-02 SC3753v5
3.200000e+12 3.298864e+12 3.089496e-02 SC3753v7
4.480000e+12 4.468118e+12 2.652204e-03 SC4023v2
7.210000e+12 7.985348e+12 1.075378e-01 SC4023v3
2.070000e+12 2.544576e+12 2.292638e-01 SC4023v5
