Ytrue Ypred RelError Label
1.780000e+11 2.002741e+11 1.251351e-01 SC2973
2.150000e+11 3.099028e+11 4.414082e-01 SC312v2
2.670000e+11 2.602507e+11 2.527827e-02 SC312v6
7.090000e+12 6.718658e+12 5.237541e-02 SC3132v3
3.870000e+12 3.580368e+12 7.484019e-02 SC3132v5
1.910000e+12 2.520672e+12 3.197234e-01 SC3152v1
3.100000e+12 2.896995e+12 6.548558e-02 SC3152v3
3.630000e+11 3.386416e+11 6.710314e-02 SC320v10
4.500000e+11 3.252285e+11 2.772699e-01 SC320v7
1.940000e+11 1.920741e+11 9.927403e-03 SC3252v1
1.170000e+11 1.595803e+11 3.639342e-01 SC3383v1
9.310000e+11 1.281228e+12 3.761848e-01 SC3383v2
8.780000e+12 7.907898e+12 9.932825e-02 SC3411v10
7.570000e+12 7.149003e+12 5.561387e-02 SC3411v9
7.170000e+11 8.354209e+11 1.651617e-01 SC342v1
5.310000e+12 2.692299e+12 4.929758e-01 SC3491v2
7.230000e+12 4.263105e+12 4.103589e-01 SC3492v1
1.630000e+13 1.675138e+13 2.769228e-02 SC3501v6
1.600000e+13 1.448737e+13 9.453961e-02 SC3501v9
9.880000e+12 8.158203e+12 1.742710e-01 SC3502v10
1.520000e+13 1.709880e+13 1.249211e-01 SC3502v8
1.440000e+13 1.420066e+13 1.384297e-02 SC3503
1.490000e+12 1.730321e+12 1.612891e-01 SC3753v2
3.000000e+12 3.265100e+12 8.836652e-02 SC3753v5
3.200000e+12 3.454966e+12 7.967677e-02 SC3753v7
4.480000e+12 4.366568e+12 2.531958e-02 SC4023v2
7.210000e+12 6.574292e+12 8.817036e-02 SC4023v3
2.070000e+12 2.161522e+12 4.421336e-02 SC4023v5
