Ytrue Ypred RelError Label
1.780000e+11 8.444907e+10 5.255670e-01 SC2973
2.150000e+11 2.042189e+11 5.014466e-02 SC312v2
2.670000e+11 2.390619e+11 1.046372e-01 SC312v6
7.090000e+12 6.627395e+12 6.524752e-02 SC3132v3
3.870000e+12 3.955196e+12 2.201454e-02 SC3132v5
1.910000e+12 1.930079e+12 1.051244e-02 SC3152v1
3.100000e+12 2.807498e+12 9.435562e-02 SC3152v3
3.630000e+11 1.919878e+11 4.711080e-01 SC320v10
4.500000e+11 2.740804e+11 3.909325e-01 SC320v7
1.940000e+11 1.260029e+11 3.505006e-01 SC3252v1
1.170000e+11 7.589842e+10 3.512955e-01 SC3383v1
9.310000e+11 1.132785e+12 2.167397e-01 SC3383v2
8.780000e+12 6.788441e+12 2.268290e-01 SC3411v10
7.570000e+12 6.314250e+12 1.658850e-01 SC3411v9
7.170000e+11 5.847955e+11 1.843857e-01 SC342v1
5.310000e+12 2.814025e+12 4.700518e-01 SC3491v2
7.230000e+12 2.959251e+12 5.906984e-01 SC3492v1
1.630000e+13 7.573309e+12 5.353798e-01 SC3501v6
1.600000e+13 6.883351e+12 5.697905e-01 SC3501v9
9.880000e+12 6.644917e+12 3.274376e-01 SC3502v10
1.520000e+13 5.585654e+12 6.325228e-01 SC3502v8
1.440000e+13 6.794507e+12 5.281592e-01 SC3503
1.490000e+12 1.737669e+12 1.662211e-01 SC3753v2
3.000000e+12 2.830953e+12 5.634889e-02 SC3753v5
3.200000e+12 2.984292e+12 6.740874e-02 SC3753v7
4.480000e+12 3.817126e+12 1.479630e-01 SC4023v2
7.210000e+12 6.818460e+12 5.430507e-02 SC4023v3
2.070000e+12 2.496143e+12 2.058662e-01 SC4023v5
