Ytrue Ypred RelError Label
1.780000e+11 1.117444e+11 3.722222e-01 SC2973
2.150000e+11 1.829112e+11 1.492501e-01 SC312v2
2.670000e+11 2.857697e+11 7.029836e-02 SC312v6
7.090000e+12 7.305379e+12 3.037781e-02 SC3132v3
3.870000e+12 4.322137e+12 1.168313e-01 SC3132v5
1.910000e+12 1.750963e+12 8.326521e-02 SC3152v1
3.100000e+12 2.880823e+12 7.070240e-02 SC3152v3
3.630000e+11 2.401104e+11 3.385388e-01 SC320v10
4.500000e+11 2.867966e+11 3.626741e-01 SC320v7
1.940000e+11 1.671464e+11 1.384208e-01 SC3252v1
1.170000e+11 1.243637e+11 6.293777e-02 SC3383v1
9.310000e+11 1.134778e+12 2.188809e-01 SC3383v2
8.780000e+12 8.008707e+12 8.784654e-02 SC3411v10
7.570000e+12 7.380902e+12 2.497987e-02 SC3411v9
7.170000e+11 6.165914e+11 1.400399e-01 SC342v1
5.310000e+12 2.490650e+12 5.309510e-01 SC3491v2
7.230000e+12 2.926677e+12 5.952037e-01 SC3492v1
1.630000e+13 1.034031e+13 3.656249e-01 SC3501v6
1.600000e+13 9.993223e+12 3.754236e-01 SC3501v9
9.880000e+12 7.030323e+12 2.884288e-01 SC3502v10
1.520000e+13 9.604060e+12 3.681540e-01 SC3502v8
1.440000e+13 9.844817e+12 3.163322e-01 SC3503
1.490000e+12 1.733343e+12 1.633177e-01 SC3753v2
3.000000e+12 3.193568e+12 6.452266e-02 SC3753v5
3.200000e+12 3.954836e+12 2.358862e-01 SC3753v7
4.480000e+12 4.736959e+12 5.735700e-02 SC4023v2
7.210000e+12 7.544536e+12 4.639886e-02 SC4023v3
2.070000e+12 2.361407e+12 1.407762e-01 SC4023v5
