Ew Nt
4.4243662E-1 6.6940630E+13
4.3974471E-1 4.4564115E+13
4.3705279E-1 2.9396578E+13
4.3436086E-1 1.5955522E+13
4.3166894E-1 1.2140933E+13
4.2897702E-1 2.4476874E+13
4.2628510E-1 4.7257306E+13
4.2359319E-1 6.7147967E+13
4.2090126E-1 7.5090254E+13
4.1820935E-1 7.2276000E+13
4.1551742E-1 6.7051745E+13
4.1282550E-1 6.8296729E+13
4.1013359E-1 8.0405240E+13
4.0744167E-1 1.0142891E+14
4.0474974E-1 1.2453814E+14
4.0205783E-1 1.4221476E+14
3.9936591E-1 1.5065745E+14
3.9667399E-1 1.5116818E+14
3.9398207E-1 1.4784421E+14
3.9129015E-1 1.4419476E+14
3.8859823E-1 1.4157402E+14
3.8590631E-1 1.3981893E+14
3.8321439E-1 1.3852855E+14
3.8052247E-1 1.3765396E+14
3.7783055E-1 1.3726201E+14
3.7513863E-1 1.3703418E+14
3.7244671E-1 1.3612660E+14
3.6975479E-1 1.3372577E+14
3.6706287E-1 1.3002542E+14
3.6437095E-1 1.2676532E+14
3.6167903E-1 1.2663209E+14
3.5898711E-1 1.3178866E+14
3.5629520E-1 1.4265659E+14
3.5360328E-1 1.5793826E+14
3.5091136E-1 1.7583602E+14
3.4821944E-1 1.9544777E+14
3.4552752E-1 2.1727449E+14
3.4283560E-1 2.4266248E+14
3.4014368E-1 2.7292692E+14
3.3745176E-1 3.0900037E+14
3.3475984E-1 3.5176472E+14
3.3206792E-1 4.0254368E+14
3.2937600E-1 4.6316630E+14
3.2668408E-1 5.3548297E+14
3.2399216E-1 6.2072177E+14
3.2130024E-1 7.1917949E+14
3.1860832E-1 8.3042657E+14
3.1591640E-1 9.5374291E+14
3.1322448E-1 1.0883337E+15
3.1053256E-1 1.2331222E+15
3.0784064E-1 1.3863041E+15
3.0514872E-1 1.5450262E+15
3.0245680E-1 1.7053984E+15
2.9976488E-1 1.8628099E+15
2.9707296E-1 2.0123238E+15
2.9438105E-1 2.1488251E+15
2.9168913E-1 2.2665245E+15
2.8899721E-1 2.3573455E+15
2.8630529E-1 2.4078548E+15
2.8361337E-1 2.3952960E+15
2.8092145E-1 2.2853917E+15
2.7822953E-1 2.0368370E+15
2.7553761E-1 1.6163934E+15
2.7284569E-1 1.0214164E+15
2.7015377E-1 6.7476340E+14
