X Y Yfit
9.9905430E-3 1.3548869E-2 1.2586288E-2
2.0010470E-2 2.7712862E-2 2.6616401E-2
2.9954910E-2 4.2783100E-2 4.2088521E-2
3.9952280E-2 6.0134100E-2 5.9369711E-2
4.9983980E-2 7.7927687E-2 7.8643786E-2
5.9947490E-2 9.7880938E-2 9.9916829E-2
7.0024490E-2 1.2015606E-1 1.2383186E-1
8.0090520E-2 1.4451919E-1 1.5039872E-1
9.0053560E-2 1.7173512E-1 1.7962275E-1
1.0008530E-1 2.0195819E-1 2.1231950E-1
1.1004880E-1 2.3607206E-1 2.4840269E-1
1.2008050E-1 2.7458006E-1 2.8876877E-1
1.3005520E-1 3.1760488E-1 3.3336441E-1
1.4006400E-1 3.6608150E-1 3.8307684E-1
1.5009570E-1 4.2110356E-1 4.3844438E-1
1.6004750E-1 4.8346756E-1 4.9945581E-1
1.7007920E-1 5.5372800E-1 5.6776967E-1
1.8004250E-1 6.3258625E-1 6.4312925E-1
1.9008560E-1 7.1986125E-1 7.2750322E-1
2.0006040E-1 8.2057875E-1 8.2057843E-1
2.1006920E-1 9.3354750E-1 9.2428164E-1
2.2010730E-1 1.0599606E+0 1.0397937E+0
2.3005910E-1 1.2019944E+0 1.1669309E+0
2.4009060E-1 1.3621500E+0 1.3091839E+0
2.5006510E-1 1.5405356E+0 1.4661845E+0
2.6010800E-1 1.7385281E+0 1.6416302E+0
2.7004840E-1 1.9573244E+0 1.8342952E+0
2.8006840E-1 2.1979019E+0 2.0496995E+0
2.9008870E-1 2.4681256E+0 2.2886687E+0
3.0005170E-1 2.7655681E+0 2.5521149E+0
3.1009460E-1 3.0930550E+0 2.8465228E+0
3.2005760E-1 3.4492831E+0 3.1702180E+0
3.3005500E-1 3.8394694E+0 3.5300162E+0
3.4005240E-1 4.2660794E+0 3.9284954E+0
3.5008380E-1 4.7332812E+0 4.3712196E+0
3.6008120E-1 5.2467650E+0 4.8595813E+0
3.7002130E-1 5.8004781E+0 5.3965072E+0
3.7999610E-1 6.4011250E+0 5.9919391E+0
3.9005020E-1 7.0094562E+0 6.6552066E+0
4.0004750E-1 7.7324938E+0 7.3837004E+0
4.1001080E-1 8.5135125E+0 8.1847399E+0
4.2004230E-1 9.3691875E+0 9.0741262E+0
4.3003960E-1 1.0293725E+1 1.0050924E+1
4.4005970E-1 1.1305975E+1 1.1128865E+1
4.5007970E-1 1.2428031E+1 1.2314706E+1
4.6000860E-1 1.3653750E+1 1.3605550E+1
4.7005150E-1 1.5000150E+1 1.5038436E+1
4.8002600E-1 1.6474850E+1 1.6598737E+1
4.9003480E-1 1.8093431E+1 1.8312876E+1
5.0006630E-1 1.9880537E+1 2.0191730E+1
5.1002960E-1 2.1852106E+1 2.2229142E+1
5.2004960E-1 2.4035350E+1 2.4462747E+1
5.3002410E-1 2.6413206E+1 2.6882601E+1
5.4008980E-1 2.9003438E+1 2.9536245E+1
5.5006430E-1 3.1823806E+1 3.2388571E+1
5.6001590E-1 3.4915994E+1 3.5468038E+1
5.7005880E-1 3.8295594E+1 3.8825260E+1
5.8002210E-1 4.1974544E+1 4.2415988E+1
5.9007640E-1 4.5915163E+1 4.6314421E+1
6.0005090E-1 5.0110206E+1 5.0466175E+1
6.1008240E-1 5.4628531E+1 5.4938225E+1
6.2010240E-1 5.9519419E+1 5.9712202E+1
6.3007690E-1 6.4752437E+1 6.4778372E+1
6.4013120E-1 6.8923000E+1 7.0210130E+1
6.5009450E-1 7.4768438E+1 7.5921728E+1
6.6008040E-1 8.1001312E+1 8.1980710E+1
6.7010050E-1 8.7625438E+1 8.8401550E+1
6.8008640E-1 9.4590000E+1 9.5143810E+1
6.9014070E-1 1.0185156E+2 1.0228076E+2
7.0008090E-1 1.0940269E+2 1.0968162E+2
7.1011260E-1 1.1730531E+2 1.1749783E+2
7.2012110E-1 1.2564237E+2 1.2564235E+2
7.3013000E-1 1.3432719E+2 1.3413102E+2
7.4011590E-1 1.4334531E+2 1.4293936E+2
7.5012450E-1 1.5260956E+2 1.5210351E+2
7.6012180E-1 1.6213106E+2 1.6158816E+2
7.7015330E-1 1.7200737E+2 1.7143171E+2
7.8012780E-1 1.8224956E+2 1.8153735E+2
7.9011370E-1 1.9286119E+2 1.9196582E+2
8.0013390E-1 2.0363569E+2 2.0273576E+2
8.1006290E-1 2.1462762E+2 2.1370234E+2
8.2011720E-1 2.2592719E+2 2.2509841E+2
8.3011440E-1 2.3746594E+2 2.3671237E+2
8.4010030E-1 2.4933787E+2 2.4858662E+2
8.5014320E-1 2.6157569E+2 2.6079595E+2
8.6008360E-1 2.7392200E+2 2.7313670E+2
8.7012650E-1 2.8649656E+2 2.8585562E+2
8.8010100E-1 2.9923044E+2 2.9872909E+2
8.9012120E-1 3.1223231E+2 3.1189620E+2
9.0014120E-1 3.2564344E+2 3.2528999E+2
9.1011570E-1 3.3911981E+2 3.3884087E+2
9.2015860E-1 3.5269756E+2 3.5269739E+2
9.3011050E-1 3.6632238E+2 3.6663151E+2
9.4011900E-1 3.8002694E+2 3.8084173E+2
9.5003650E-1 3.9387631E+2 3.9511094E+2
9.6006820E-1 4.0788500E+2 4.0972850E+2
9.7012230E-1 4.2189375E+2 4.2455789E+2
9.8007420E-1 4.3583362E+2 4.3940635E+2
9.9008270E-1 4.4966494E+2 4.5450530E+2
1.0000570E+0 4.6357950E+2 4.6971147E+2
