T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.189363221E+00 1.190160477E+00 1.190748655E+00 1.191188923E+00 1.191533174E+00 1.191825625E+00 1.192119218E+00 1.192427933E+00 1.192804590E+00 1.193297564E+00 1.193966719E+00 1.194881297E+00 1.196126769E+00 1.197794133E+00 1.199971449E+00 1.202713984E+00 1.206046025E+00 1.209938544E+00 1.214317353E+00
295 1.189750684E+00 1.190497651E+00 1.191046094E+00 1.191455524E+00 1.191775402E+00 1.192047316E+00 1.192308147E+00 1.192615590E+00 1.192965672E+00 1.193422146E+00 1.194035194E+00 1.194868307E+00 1.195993138E+00 1.197486468E+00 1.199421240E+00 1.201853126E+00 1.204821870E+00 1.208295035E+00 1.212196584E+00
300 1.189301016E+00 1.190024004E+00 1.190553887E+00 1.190951449E+00 1.191266342E+00 1.191540140E+00 1.191809867E+00 1.192111480E+00 1.192509947E+00 1.192992252E+00 1.193633239E+00 1.194486250E+00 1.195607667E+00 1.197067344E+00 1.198890480E+00 1.201143840E+00 1.203812905E+00 1.206923286E+00 1.210416927E+00
305 1.185815293E+00 1.186531773E+00 1.187062591E+00 1.187472726E+00 1.187815452E+00 1.188136623E+00 1.188478848E+00 1.188885009E+00 1.189422298E+00 1.190089939E+00 1.190972407E+00 1.192095515E+00 1.193497060E+00 1.195209716E+00 1.197198531E+00 1.199499393E+00 1.202092126E+00 1.204973391E+00 1.208127389E+00
310 1.174689626E+00 1.175406111E+00 1.175961059E+00 1.176426927E+00 1.176866402E+00 1.177338349E+00 1.177903048E+00 1.178625928E+00 1.179578388E+00 1.180833412E+00 1.182453107E+00 1.184467980E+00 1.186854391E+00 1.189527027E+00 1.192364281E+00 1.195261798E+00 1.198176808E+00 1.201122867E+00 1.204133557E+00
315 1.145212042E+00 1.145875387E+00 1.146458409E+00 1.147042920E+00 1.147709916E+00 1.148547957E+00 1.149660544E+00 1.151170257E+00 1.153216335E+00 1.155939375E+00 1.159445862E+00 1.163750742E+00 1.168714800E+00 1.174022646E+00 1.179255540E+00 1.184055807E+00 1.188267059E+00 1.191948078E+00 1.195259143E+00
320 1.078831260E+00 1.079265147E+00 1.079820746E+00 1.080584675E+00 1.081665701E+00 1.083207241E+00 1.085398649E+00 1.088481798E+00 1.092744926E+00 1.098489701E+00 1.105952157E+00 1.115167045E+00 1.125804887E+00 1.137089564E+00 1.147940342E+00 1.157382459E+00 1.164958861E+00 1.170804561E+00 1.175366544E+00
325 1.011233860E+00 1.011660657E+00 1.011974788E+00 1.012203440E+00 1.012370728E+00 1.012496891E+00 1.012599008E+00 1.012692621E+00 1.012794089E+00 1.012923902E+00 1.013111350E+00 1.021124370E+00 1.040789234E+00 1.062287517E+00 1.083429074E+00 1.101927147E+00 1.116455415E+00 1.127069040E+00 1.134686373E+00
330 1.012471675E+00 1.012940970E+00 1.013280162E+00 1.013517928E+00 1.013678713E+00 1.013781553E+00 1.013840523E+00 1.013866167E+00 1.013867831E+00 1.013857350E+00 1.013854879E+00 1.013897349E+00 1.014048950E+00 1.014408730E+00 1.015108286E+00 1.016292745E+00 1.030373105E+00 1.048547954E+00 1.061390756E+00
335 1.015625531E+00 1.016217680E+00 1.016638533E+00 1.016922579E+00 1.017098070E+00 1.017185101E+00 1.017195713E+00 1.017135203E+00 1.017004652E+00 1.016805469E+00 1.016547245E+00 1.016260463E+00 1.016012267E+00 1.015919824E+00 1.016148393E+00 1.016883354E+00 1.018282406E+00 1.020437709E+00 1.023379076E+00
340 1.021340414E+00 1.022168849E+00 1.022751919E+00 1.023135806E+00 1.023357414E+00 1.023441155E+00 1.023398522E+00 1.023229324E+00 1.022924616E+00 1.022472531E+00 1.021869415E+00 1.021138260E+00 1.020353307E+00 1.019662476E+00 1.019288040E+00 1.019487331E+00 1.020478912E+00 1.022379595E+00 1.025200588E+00
