N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.194334773E+00 1.194511757E+00 1.194263087E+00 1.191901927E+00 1.183972697E+00 1.162016012E+00 1.110644013E+00 1.013418907E+00 1.014105224E+00 1.016724184E+00 1.021863979E+00
1.016672606E+01 1.195462954E+00 1.195538859E+00 1.195216396E+00 1.192796744E+00 1.184813657E+00 1.162738111E+00 1.111045049E+00 1.014091628E+00 1.014808851E+00 1.017565693E+00 1.022996047E+00
1.033324570E+01 1.196297257E+00 1.196295167E+00 1.195914445E+00 1.193449276E+00 1.185431054E+00 1.163290344E+00 1.111419263E+00 1.014595711E+00 1.015332701E+00 1.018188335E+00 1.023831382E+00
1.049996187E+01 1.196909161E+00 1.196848285E+00 1.196423903E+00 1.193927759E+00 1.185896366E+00 1.163745614E+00 1.111830446E+00 1.014965888E+00 1.015712401E+00 1.018633477E+00 1.024423327E+00
1.066670514E+01 1.197361947E+00 1.197256741E+00 1.196800850E+00 1.194288035E+00 1.186267836E+00 1.164166206E+00 1.112342794E+00 1.015235913E+00 1.015982069E+00 1.018940233E+00 1.024822301E+00
1.083333839E+01 1.197708833E+00 1.197569168E+00 1.197091227E+00 1.194575668E+00 1.186594543E+00 1.164610424E+00 1.113030849E+00 1.015435172E+00 1.016170570E+00 1.019140665E+00 1.025068797E+00
1.100000000E+01 1.197994315E+00 1.197825906E+00 1.197333006E+00 1.194828944E+00 1.186920678E+00 1.165138903E+00 1.113989053E+00 1.015765215E+00 1.016300683E+00 1.019258407E+00 1.025190985E+00
1.116672606E+01 1.198257107E+00 1.198061859E+00 1.197559114E+00 1.195082241E+00 1.187289730E+00 1.165820527E+00 1.115341148E+00 1.018075926E+00 1.016389851E+00 1.019309111E+00 1.025204728E+00
1.133324570E+01 1.198533820E+00 1.198309857E+00 1.197800683E+00 1.195369280E+00 1.187748191E+00 1.166737302E+00 1.117247967E+00 1.021430910E+00 1.016451732E+00 1.019301786E+00 1.025114748E+00
1.149996187E+01 1.198862936E+00 1.198604220E+00 1.198090245E+00 1.195726046E+00 1.188348114E+00 1.167986613E+00 1.119910282E+00 1.026204554E+00 1.016498367E+00 1.019240840E+00 1.024916676E+00
1.166670514E+01 1.199297288E+00 1.198984407E+00 1.198464805E+00 1.196192912E+00 1.189147360E+00 1.169677509E+00 1.123558957E+00 1.032851898E+00 1.016543230E+00 1.019129316E+00 1.024600729E+00
1.183333839E+01 1.199894735E+00 1.199498575E+00 1.198968477E+00 1.196815309E+00 1.190205646E+00 1.171916118E+00 1.128420078E+00 1.041856516E+00 1.016605837E+00 1.018974419E+00 1.024158705E+00
1.200000000E+01 1.200690563E+00 1.200220721E+00 1.199654268E+00 1.197642228E+00 1.191574605E+00 1.174775206E+00 1.134641530E+00 1.053600934E+00 1.016718724E+00 1.018796936E+00 1.023597121E+00
1.216672606E+01 1.201786491E+00 1.201191485E+00 1.200584332E+00 1.198722336E+00 1.193282448E+00 1.178249259E+00 1.142179970E+00 1.068135125E+00 1.016937178E+00 1.018645177E+00 1.022957420E+00
1.233324570E+01 1.203282104E+00 1.202512397E+00 1.201828007E+00 1.200098978E+00 1.195319464E+00 1.182212893E+00 1.150686887E+00 1.084891750E+00 1.017349757E+00 1.018611410E+00 1.022341694E+00
1.249996187E+01 1.205277804E+00 1.204273479E+00 1.203456886E+00 1.201807091E+00 1.197637185E+00 1.186420493E+00 1.159491355E+00 1.102520108E+00 1.018084227E+00 1.018842534E+00 1.021931488E+00
1.266670514E+01 1.207866472E+00 1.206562401E+00 1.205536061E+00 1.203873758E+00 1.200170762E+00 1.190580627E+00 1.167771952E+00 1.119166448E+00 1.031720276E+00 1.019531683E+00 1.021979523E+00
1.283333839E+01 1.211097836E+00 1.209427074E+00 1.208099746E+00 1.206318835E+00 1.202873871E+00 1.194476214E+00 1.174892069E+00 1.133209160E+00 1.056616888E+00 1.020881903E+00 1.022758582E+00
1.300000000E+01 1.214965221E+00 1.212878963E+00 1.211180717E+00 1.209148993E+00 1.205736843E+00 1.198046573E+00 1.180649857E+00 1.143974938E+00 1.075901447E+00 1.023054881E+00 1.024483498E+00
