N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.191738925E+00 1.192072139E+00 1.191760365E+00 1.188854909E+00 1.179302138E+00 1.153480922E+00 1.094362028E+00 1.012175381E+00 1.013173228E+00 1.016101623E+00 1.021572656E+00
1.016672606E+01 1.192670676E+00 1.192931698E+00 1.192574224E+00 1.189639685E+00 1.180062786E+00 1.154155537E+00 1.094757796E+00 1.012701513E+00 1.013738990E+00 1.016798059E+00 1.022530798E+00
1.033324570E+01 1.193357153E+00 1.193561947E+00 1.193168405E+00 1.190213865E+00 1.180632549E+00 1.154704396E+00 1.095197745E+00 1.013091778E+00 1.014153937E+00 1.017303329E+00 1.023221826E+00
1.049996187E+01 1.193864146E+00 1.194025990E+00 1.193606190E+00 1.190643496E+00 1.181082580E+00 1.155203283E+00 1.095754042E+00 1.013376936E+00 1.014450176E+00 1.017655546E+00 1.023696062E+00
1.066670514E+01 1.194269265E+00 1.194376866E+00 1.193939520E+00 1.190982181E+00 1.181472129E+00 1.155721793E+00 1.096509647E+00 1.013585268E+00 1.014656496E+00 1.017888031E+00 1.023996987E+00
1.083333839E+01 1.194598524E+00 1.194658609E+00 1.194211129E+00 1.191274544E+00 1.181853751E+00 1.156331050E+00 1.097569494E+00 1.013740810E+00 1.014796206E+00 1.018026299E+00 1.024156548E+00
1.100000000E+01 1.194886356E+00 1.194940987E+00 1.194457513E+00 1.191559961E+00 1.182278305E+00 1.157110833E+00 1.099071593E+00 1.013863600E+00 1.014887100E+00 1.018087577E+00 1.024193944E+00
1.116672606E+01 1.195170103E+00 1.195229855E+00 1.194712264E+00 1.191876206E+00 1.182799279E+00 1.158155501E+00 1.101196310E+00 1.013971038E+00 1.014942565E+00 1.018081682E+00 1.024116236E+00
1.133324570E+01 1.195490693E+00 1.195519411E+00 1.195021903E+00 1.192262586E+00 1.183475733E+00 1.159576736E+00 1.104170433E+00 1.014079955E+00 1.014973433E+00 1.018012787E+00 1.023920130E+00
1.149996187E+01 1.195907082E+00 1.195897379E+00 1.195414930E+00 1.192762050E+00 1.184372462E+00 1.161499728E+00 1.108257555E+00 1.014209378E+00 1.014990733E+00 1.017882413E+00 1.023595460E+00
1.166670514E+01 1.196442860E+00 1.196382752E+00 1.195906280E+00 1.193421499E+00 1.185555191E+00 1.164046642E+00 1.113720713E+00 1.016616309E+00 1.015009941E+00 1.017694648E+00 1.023131854E+00
1.183333839E+01 1.197170867E+00 1.197042663E+00 1.196580976E+00 1.194289441E+00 1.187078619E+00 1.167301668E+00 1.120741222E+00 1.029369640E+00 1.015057513E+00 1.017464985E+00 1.022531417E+00
1.200000000E+01 1.198183553E+00 1.197941534E+00 1.197471574E+00 1.195405365E+00 1.188967810E+00 1.171258305E+00 1.129289486E+00 1.045297291E+00 1.015180203E+00 1.017234116E+00 1.021828440E+00
1.216672606E+01 1.199553111E+00 1.199162044E+00 1.198655983E+00 1.196815209E+00 1.191200207E+00 1.175768437E+00 1.138987535E+00 1.063860545E+00 1.015455439E+00 1.017083947E+00 1.021114964E+00
1.233324570E+01 1.201393198E+00 1.200804906E+00 1.200202935E+00 1.198535645E+00 1.193703732E+00 1.180537450E+00 1.149073433E+00 1.083628287E+00 1.015997792E+00 1.017149059E+00 1.020560395E+00
1.249996187E+01 1.203786657E+00 1.202922997E+00 1.202161615E+00 1.200579207E+00 1.196383918E+00 1.185207722E+00 1.158583029E+00 1.102512813E+00 1.016953164E+00 1.017610001E+00 1.020405400E+00
1.266670514E+01 1.206783662E+00 1.205591229E+00 1.204588352E+00 1.202954810E+00 1.199169379E+00 1.189502703E+00 1.166738316E+00 1.118590403E+00 1.032434769E+00 1.018659287E+00 1.020913567E+00
1.283333839E+01 1.210421913E+00 1.208811650E+00 1.207484614E+00 1.205667217E+00 1.202040478E+00 1.193334021E+00 1.173261616E+00 1.130971666E+00 1.054106198E+00 1.020451699E+00 1.022294777E+00
1.300000000E+01 1.214602632E+00 1.212558774E+00 1.210827941E+00 1.208707456E+00 1.205013408E+00 1.196781711E+00 1.178358609E+00 1.139955640E+00 1.069730936E+00 1.023071474E+00 1.024648585E+00
