N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.092900000E-04 -3.338200000E-04 -5.263820000E-04 -6.930510000E-04
1.016672606E+01 -1.104510000E-04 -2.567730000E-04 -3.826440000E-04 -4.918900000E-04
1.033324570E+01 -9.301000000E-05 -1.889830000E-04 -2.716610000E-04 -3.435020000E-04
1.049996187E+01 -7.163900000E-05 -1.349060000E-04 -1.893960000E-04 -2.365770000E-04
1.066670514E+01 -5.226500000E-05 -9.407000000E-05 -1.298830000E-04 -1.606260000E-04
1.083333839E+01 -3.663800000E-05 -6.417600000E-05 -8.744700000E-05 -1.070700000E-04
1.100000000E+01 -2.471100000E-05 -4.261400000E-05 -5.736000000E-05 -6.928800000E-05
1.116672606E+01 -1.584000000E-05 -2.712900000E-05 -3.593400000E-05 -4.247800000E-05
1.133324570E+01 -9.268000000E-06 -1.591800000E-05 -2.053000000E-05 -2.323600000E-05
1.149996187E+01 -4.331000000E-06 -7.686000000E-06 -9.317000000E-06 -9.411000000E-06
1.166670514E+01 -5.380000001E-07 -1.565000000E-06 -1.205000000E-06 2.820000000E-07
1.183333839E+01 2.413000000E-06 2.936000000E-06 4.420000000E-06 6.548000000E-06
1.200000000E+01 4.654000000E-06 5.989000000E-06 7.828000000E-06 9.860000000E-06
1.216672606E+01 6.155000000E-06 7.707000000E-06 9.340000000E-06 1.088700000E-05
1.233324570E+01 6.924000000E-06 8.250000000E-06 9.440000000E-06 1.046800000E-05
1.249996187E+01 7.004000000E-06 7.955000000E-06 8.721000000E-06 9.369000000E-06
1.266670514E+01 6.596000000E-06 7.192000000E-06 7.683000000E-06 8.124000000E-06
1.283333839E+01 5.934000000E-06 6.317000000E-06 6.646000000E-06 6.970000000E-06
1.300000000E+01 5.214000000E-06 5.483000000E-06 5.738000000E-06 5.997000000E-06
