N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.877170000E-03 1.490653000E-03 1.231876000E-03 1.045448000E-03
1.016672606E+01 1.338598000E-03 1.056632000E-03 8.692460000E-04 7.349640000E-04
1.033324570E+01 9.422540000E-04 7.405020000E-04 6.071220000E-04 5.118830000E-04
1.049996187E+01 6.571450000E-04 5.147950000E-04 4.210090000E-04 3.541860000E-04
1.066670514E+01 4.553990000E-04 3.559470000E-04 2.905540000E-04 2.440110000E-04
1.083333839E+01 3.143120000E-04 2.452950000E-04 1.999570000E-04 1.676960000E-04
1.100000000E+01 2.164650000E-04 1.687870000E-04 1.374750000E-04 1.151940000E-04
1.116672606E+01 1.490170000E-04 1.161860000E-04 9.462900000E-05 7.929700000E-05
1.133324570E+01 1.027410000E-04 8.019800000E-05 6.541400000E-05 5.492000000E-05
1.149996187E+01 7.112200000E-05 5.570400000E-05 4.562800000E-05 3.851400000E-05
1.166670514E+01 4.961700000E-05 3.914200000E-05 3.235400000E-05 2.761200000E-05
1.183333839E+01 3.508100000E-05 2.804800000E-05 2.356200000E-05 2.048200000E-05
1.200000000E+01 2.533900000E-05 2.071100000E-05 1.783500000E-05 1.590500000E-05
1.216672606E+01 -3.498700000E-05 -2.705400000E-05 -1.953500000E-05 -1.287400000E-05
1.233324570E+01 -1.777400000E-05 -1.110100000E-05 -5.447000000E-06 -8.760000001E-07
1.249996187E+01 -6.704000000E-06 -1.858000000E-06 1.890000000E-06 4.782000000E-06
1.266670514E+01 -4.499999999E-07 2.683000000E-06 5.044000000E-06 6.919000000E-06
1.283333839E+01 2.527000000E-06 4.491000000E-06 6.040000000E-06 7.345000000E-06
1.300000000E+01 3.647000000E-06 4.934000000E-06 6.054000000E-06 7.051000000E-06
