N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.249520000E-03 1.958803000E-03 1.764952000E-03 1.626771000E-03
1.016672606E+01 1.562461000E-03 1.353821000E-03 1.215798000E-03 1.118099000E-03
1.033324570E+01 1.080106000E-03 9.325520000E-04 8.354770000E-04 7.671070000E-04
1.049996187E+01 7.442460000E-04 6.410160000E-04 5.733470000E-04 5.258370000E-04
1.066670514E+01 5.118650000E-04 4.402040000E-04 3.933360000E-04 3.605100000E-04
1.083333839E+01 3.518310000E-04 3.023720000E-04 2.700690000E-04 2.475050000E-04
1.100000000E+01 2.420120000E-04 2.080190000E-04 1.858510000E-04 1.704350000E-04
1.116672606E+01 1.668450000E-04 1.435800000E-04 1.284640000E-04 1.180070000E-04
1.133324570E+01 1.155030000E-04 9.966800000E-05 8.944300000E-05 8.244900000E-05
1.149996187E+01 8.051100000E-05 6.981600000E-05 6.298400000E-05 5.840800000E-05
1.166670514E+01 5.670700000E-05 4.958000000E-05 4.509700000E-05 4.217200000E-05
1.183333839E+01 4.055700000E-05 3.587800000E-05 3.300800000E-05 3.119000000E-05
1.200000000E+01 2.960300000E-05 2.660000000E-05 2.480500000E-05 2.370700000E-05
1.216672606E+01 2.216900000E-05 2.029400000E-05 1.919500000E-05 1.855200000E-05
1.233324570E+01 1.708600000E-05 1.595100000E-05 1.529800000E-05 1.494400000E-05
1.249996187E+01 1.357500000E-05 1.290900000E-05 1.254100000E-05 1.235700000E-05
1.266670514E+01 1.109400000E-05 1.072500000E-05 1.053000000E-05 1.045000000E-05
1.283333839E+01 9.290000000E-06 9.097000000E-06 9.004000000E-06 8.982000000E-06
1.300000000E+01 7.913000000E-06 7.828000000E-06 7.788000000E-06 7.794000000E-06
