T nFsrh nFBsrh dnsrh nF nFB dn
290 1.165301775E+00 1.139362751E+00 2.593902400E-02 1.165247741E+00 1.139314656E+00 2.593308500E-02
295 1.172044401E+00 1.145358158E+00 2.668624300E-02 1.171974294E+00 1.145295382E+00 2.667891200E-02
300 1.169101094E+00 1.145714347E+00 2.338674700E-02 1.169018923E+00 1.145420163E+00 2.359876000E-02
305 1.174874110E+00 1.147127021E+00 2.774708900E-02 1.174770195E+00 1.147033060E+00 2.773713500E-02
310 1.179954800E+00 1.152665772E+00 2.728902800E-02 1.179757840E+00 1.152546653E+00 2.721118700E-02
315 1.179159597E+00 1.157568306E+00 2.159129100E-02 1.179009978E+00 1.157419354E+00 2.159062400E-02
320 1.179356193E+00 1.162058805E+00 1.729738800E-02 1.179176402E+00 1.161874430E+00 1.730197200E-02
325 1.165703573E+00 1.165678343E+00 2.523000000E-05 1.165519352E+00 1.165453031E+00 6.632100000E-05
330 1.146816329E+00 1.168545119E+00 -2.172879000E-02 1.146679460E+00 1.168272494E+00 -2.159303400E-02
335 1.138830451E+00 1.169641474E+00 -3.081102300E-02 1.138623821E+00 1.169317254E+00 -3.069343300E-02
340 1.117361286E+00 1.151864833E+00 -3.450354700E-02 1.117136977E+00 1.151485817E+00 -3.434884000E-02
