T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164844746E+00 1.138071356E+00 2.677339000E-02 1.164478296E+00 1.137748954E+00 2.672934200E-02
295 1.169564002E+00 1.141603858E+00 2.796014400E-02 1.165303187E+00 1.140124610E+00 2.517857700E-02
300 1.168246432E+00 1.139946168E+00 2.830026400E-02 1.167692182E+00 1.139423380E+00 2.826880200E-02
305 1.173655514E+00 1.145354787E+00 2.830072700E-02 1.172958023E+00 1.144730831E+00 2.822719200E-02
310 1.176878656E+00 1.150660246E+00 2.621841000E-02 1.175419260E+00 1.149873036E+00 2.554622400E-02
315 1.176477097E+00 1.155331478E+00 2.114561900E-02 1.175358040E+00 1.154352478E+00 2.100556200E-02
320 1.171279939E+00 1.159600457E+00 1.167948200E-02 1.170189689E+00 1.158396980E+00 1.179270900E-02
325 1.157371877E+00 1.163027190E+00 -5.655313000E-03 1.156298441E+00 1.161569439E+00 -5.270998000E-03
330 1.139424376E+00 1.165727602E+00 -2.630322600E-02 1.138324552E+00 1.163985222E+00 -2.566067000E-02
335 1.119081470E+00 1.166673544E+00 -4.759207400E-02 1.118046144E+00 1.164637412E+00 -4.659126800E-02
340 1.103340048E+00 1.149439642E+00 -4.609959400E-02 1.102558198E+00 1.147421007E+00 -4.486280900E-02
