fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:44 298.5 38.84 1.000E+000 8.400E+000 3.261E-006 6.890E+002 2.559E+000 3.354E-008 1.760E-004 1.104E-001 1.738E-004 4.955E-006 2.584E-001 5.630E-002 8.786E-005 7.397E-003 
00L2 8:3 302.4 38.34 1.000E+000 8.701E+000 3.623E-006 7.078E+002 2.583E+000 3.591E-008 1.775E-004 1.116E-001 1.752E-004 5.088E-006 2.603E-001 5.720E-002 8.880E-005 7.760E-003 
00L3 8:20 305 38.01 1.000E+000 8.445E+000 3.827E-006 7.202E+002 2.533E+000 4.267E-008 1.795E-004 1.136E-001 1.773E-004 5.265E-006 2.615E-001 5.840E-002 8.999E-005 2.119E-003 
00L4 8:40 307.9 37.66 1.000E+000 8.117E+000 4.383E-006 7.337E+002 2.534E+000 4.569E-008 1.775E-004 1.123E-001 1.754E-004 5.179E-006 2.629E-001 5.780E-002 8.944E-005 6.462E-004 
00L5 9:0 311.2 37.26 1.000E+000 6.843E+000 4.166E-006 7.486E+002 2.498E+000 5.285E-008 1.781E-004 1.126E-001 1.763E-004 5.254E-006 2.646E-001 5.820E-002 9.013E-005 1.056E-002 
00L6 9:19 313.7 36.96 1.000E+000 5.441E+000 4.126E-006 7.595E+002 2.515E+000 5.391E-008 1.797E-004 1.124E-001 1.783E-004 5.339E-006 2.665E-001 5.840E-002 9.126E-005 6.164E-004 
00L7 9:39 316.1 36.68 1.000E+000 4.480E+000 4.272E-006 7.696E+002 2.477E+000 6.064E-008 1.781E-004 1.112E-001 1.770E-004 5.268E-006 2.676E-001 5.790E-002 9.082E-005 1.193E-003 
00L8 10:1 318.8 36.37 1.000E+000 3.904E+000 4.272E-006 7.803E+002 2.467E+000 6.506E-008 1.801E-004 1.110E-001 1.791E-004 5.359E-006 2.695E-001 5.800E-002 9.224E-005 2.140E-003 
00L9 10:22 321.4 36.07 1.000E+000 4.323E+000 4.279E-006 7.901E+002 2.464E+000 6.854E-008 1.779E-004 1.083E-001 1.768E-004 5.184E-006 2.707E-001 5.670E-002 9.126E-005 4.303E-004 
0L10 10:43 324.4 35.74 1.000E+000 3.866E+000 4.312E-006 8.004E+002 2.443E+000 7.483E-008 1.799E-004 1.075E-001 1.789E-004 5.246E-006 2.728E-001 5.650E-002 9.268E-005 7.169E-004 
0L11 11:4 327.2 35.43 1.000E+000 5.793E+000 4.343E-006 8.091E+002 2.443E+000 7.895E-008 1.813E-004 1.060E-001 1.798E-004 5.228E-006 2.744E-001 5.590E-002 9.335E-005 9.091E-004 
0L12 11:28 329.7 35.17 1.000E+000 9.141E+000 4.135E-006 8.161E+002 2.438E+000 8.317E-008 1.784E-004 1.025E-001 1.761E-004 4.959E-006 2.749E-001 5.400E-002 9.167E-005 6.880E-004 
0L13 11:51 332.4 34.88 1.000E+000 9.654E+000 3.962E-006 8.226E+002 2.439E+000 8.791E-008 1.859E-004 1.034E-001 1.833E-004 5.255E-006 2.772E-001 5.480E-002 9.572E-005 1.489E-003 
