fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
00L1 48858 295.1 39.29 1.832105859E-08 3.635960649E+00 8.972133646E+03 6.135664435E-05 3.381919971E+00 2.963824077E+03 0.000000000E+00 2.509269998E-04 5.011078257E-01 2.303379994E-04 4.289702848E-05 3.716468308E-01 2.830321205E-01 1.515624036E-04 2.382954203E-03 
00L2 49382 298.1 38.9 1.154936806E-06 4.811920160E+00 1.845641800E+04 7.657531902E-05 3.000003777E+00 2.479850972E+03 0.000000000E+00 2.454152881E-04 4.979251034E-01 2.303739543E-04 4.303521066E-05 3.751686444E-01 2.847650703E-01 1.511253140E-04 7.804033680E-03 
00L3 49916 301 38.51 5.153821376E-08 3.783584920E+00 9.563087464E+03 8.388506880E-05 3.310612782E+00 2.177601743E+03 0.000000000E+00 2.489563635E-04 4.907916301E-01 2.312475539E-04 4.358468088E-05 3.840250685E-01 2.855701354E-01 1.526233856E-04 2.338183229E-03 
00L4 50442 304.1 38.13 7.958396040E-09 3.266354445E+00 8.124655075E+03 1.090031560E-04 4.153265851E+00 2.039156941E+03 0.000000000E+00 2.521189817E-04 4.857507216E-01 2.320452975E-04 4.391620335E-05 3.896175950E-01 2.854555474E-01 1.538460323E-04 5.650091566E-03 
00L5 50956 307 37.76 3.434903107E-08 3.560801569E+00 8.915847225E+03 1.205006074E-04 3.677477494E+00 1.731479040E+03 0.000000000E+00 2.497603676E-04 4.804262898E-01 2.325441100E-04 4.411438812E-05 3.948645550E-01 2.861286774E-01 1.541767449E-04 2.190737034E-03 
00L6 51652 310 37.4 4.405583691E-09 3.075975317E+00 7.669304816E+03 1.682858314E-04 5.068977855E+00 1.699086912E+03 0.000000000E+00 2.539255923E-04 4.757128267E-01 2.331944397E-04 4.426663279E-05 3.990372471E-01 2.850257309E-01 1.553074968E-04 5.411671117E-03 
00L7 52318 313 37.04 2.545298570E-07 3.993198743E+00 1.162205888E+04 1.640125187E-04 3.376153030E+00 1.334558862E+03 0.000000000E+00 2.470928432E-04 4.704976785E-01 2.330878064E-04 4.418607634E-05 4.029103270E-01 2.846371974E-01 1.552364791E-04 4.791551699E-03 
00L8 52990 316 36.69 6.919047377E-09 3.083308158E+00 7.999190219E+03 2.385617193E-04 5.665048957E+00 1.417111265E+03 0.000000000E+00 2.536646647E-04 4.647020243E-01 2.341172092E-04 4.426469957E-05 4.068643313E-01 2.826168586E-01 1.566244130E-04 7.085060068E-03 
00L9 53670 319 36.34 1.531758166E-08 3.210542009E+00 8.037478675E+03 2.615218069E-04 5.331718391E+00 1.227158365E+03 0.000000000E+00 2.523140249E-04 4.603441477E-01 2.341719522E-04 4.404502159E-05 4.085820888E-01 2.819915643E-01 1.561926921E-04 4.614762277E-03 
0L10 54346 322 36 4.447799337E-08 3.581843883E+00 1.022998772E+04 3.904777384E-04 5.999917310E+00 1.308667972E+03 0.000000000E+00 2.534627206E-04 4.561805177E-01 2.345810561E-04 4.382317697E-05 4.095191243E-01 2.796626439E-01 1.567001455E-04 2.559646947E-03 
0L11 55012 325 35.67 2.313271256E-06 4.363861297E+00 2.046878964E+04 3.144325706E-04 3.740924535E+00 8.995502488E+02 0.000000000E+00 2.447129530E-04 4.511482746E-01 2.338075045E-04 4.339754521E-05 4.114219110E-01 2.766203953E-01 1.568848355E-04 2.576026065E-03 
0L12 55682 328 35.35 3.121460812E-08 3.135975590E+00 8.522358155E+03 3.598382261E-04 5.999147761E+00 9.062483117E+02 0.000000000E+00 2.505211354E-04 4.429928860E-01 2.348438539E-04 4.331596774E-05 4.163629442E-01 2.748820004E-01 1.575802260E-04 8.599646315E-03 
0L13 56370 331 35.02 5.747107786E-07 3.832886836E+00 1.476688117E+04 4.346135803E-04 5.147629638E+00 8.158406765E+02 0.000000000E+00 2.467527169E-04 4.390533975E-01 2.338383781E-04 4.269908122E-05 4.158966268E-01 2.713236657E-01 1.573732284E-04 8.191454916E-03 
0L14 57038 334 34.71 5.102002457E-07 3.764863263E+00 1.349705463E+04 4.892980907E-04 5.448386270E+00 7.516865220E+02 0.000000000E+00 2.477735861E-04 4.332127740E-01 2.342755713E-04 4.214680234E-05 4.152755584E-01 2.681112916E-01 1.571989083E-04 4.293303723E-03 
0L15 57700 337 34.4 7.377499990E-07 3.783525643E+00 1.531169457E+04 5.623357240E-04 5.799088404E+00 6.999390738E+02 0.000000000E+00 2.464710206E-04 4.275578049E-01 2.334816347E-04 4.160401245E-05 4.167615588E-01 2.647691786E-01 1.571331401E-04 1.001201217E-02 
0L16 58358 340 34.1 2.191606339E-06 4.029588081E+00 2.009210706E+04 6.276833982E-04 5.425481197E+00 6.361108465E+02 0.000000000E+00 2.448807748E-04 4.224918494E-01 2.330765554E-04 4.086851718E-05 4.150227986E-01 2.613170636E-01 1.563943686E-04 4.425965036E-03 
