fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
00L1 48858 295.1 39.29 1.201577408E-09 3.048714359E+00 7.445863651E+03 6.688146953E-05 4.052940383E+00 3.132516983E+03 0.000000000E+00 2.557844396E-04 5.015674309E-01 2.305148418E-04 4.292918370E-05 3.712995386E-01 2.821693268E-01 1.521397956E-04 3.951507768E-03 
00L2 49382 298.1 38.9 2.551151572E-09 3.130213086E+00 7.427983693E+03 7.378790286E-05 3.870754759E+00 2.614857118E+03 0.000000000E+00 2.541781611E-04 4.958941475E-01 2.310726532E-04 4.333497206E-05 3.781821157E-01 2.841489362E-01 1.525079511E-04 4.753662993E-03 
00L3 49916 301 38.51 4.945398776E-09 3.213507579E+00 7.802468546E+03 8.928924477E-05 3.982212471E+00 2.291585247E+03 0.000000000E+00 2.527889814E-04 4.908946461E-01 2.314623459E-04 4.365042716E-05 3.841668193E-01 2.848722580E-01 1.532280730E-04 3.280175003E-03 
00L4 50442 304.1 38.13 4.072088974E-08 3.664154250E+00 9.475007296E+03 1.058313052E-04 3.667202173E+00 1.974027893E+03 0.000000000E+00 2.494213557E-04 4.861795727E-01 2.318157678E-04 4.389002727E-05 3.894270998E-01 2.859992462E-01 1.534620383E-04 3.241700851E-03 
00L5 50956 307 37.76 1.117199861E-08 3.295299643E+00 8.124743368E+03 1.273344602E-04 4.181698458E+00 1.795684540E+03 0.000000000E+00 2.518035770E-04 4.806517286E-01 2.326961085E-04 4.413186420E-05 3.945777974E-01 2.856242476E-01 1.545102160E-04 3.999853351E-03 
00L6 51652 310 37.4 2.506980930E-08 3.435884163E+00 8.611272257E+03 1.487005003E-04 4.090828331E+00 1.572562755E+03 0.000000000E+00 2.504905337E-04 4.756237078E-01 2.330459746E-04 4.423559360E-05 3.990862449E-01 2.858657825E-01 1.547425272E-04 3.533825208E-03 
00L7 52318 313 37.04 8.133003299E-09 3.078117816E+00 7.952135488E+03 1.700479391E-04 4.740145585E+00 1.440704059E+03 0.000000000E+00 2.515202950E-04 4.686884850E-01 2.335158894E-04 4.430695409E-05 4.048285886E-01 2.836150940E-01 1.562221300E-04 9.733647722E-03 
00L8 52990 316 36.69 2.586851599E-08 3.344783652E+00 8.783058988E+03 2.161804735E-04 4.792705711E+00 1.325527953E+03 0.000000000E+00 2.510219666E-04 4.651761653E-01 2.339995538E-04 4.425146415E-05 4.065323975E-01 2.830975774E-01 1.563117019E-04 5.632127726E-03 
00L9 53670 319 36.34 2.306307743E-08 3.295161059E+00 8.304329749E+03 2.543461189E-04 5.087343613E+00 1.201466276E+03 0.000000000E+00 2.514972311E-04 4.606626077E-01 2.341101624E-04 4.403320004E-05 4.082977817E-01 2.824136949E-01 1.559173681E-04 4.072954770E-03 
0L10 54346 322 36 9.593357348E-08 3.510025279E+00 1.009847794E+04 2.637745745E-04 4.546192917E+00 1.032227537E+03 0.000000000E+00 2.486858240E-04 4.541742153E-01 2.344166561E-04 4.393701148E-05 4.126858446E-01 2.793312513E-01 1.572935763E-04 1.637788671E-03 
0L11 55012 325 35.67 2.101614443E-07 3.674014244E+00 1.199667735E+04 3.274667149E-04 4.953204614E+00 9.664878737E+02 0.000000000E+00 2.478584147E-04 4.497421209E-01 2.340957647E-04 4.355271257E-05 4.136738697E-01 2.768550053E-01 1.573123539E-04 2.874717997E-03 
0L12 55682 328 35.35 5.693589715E-07 3.864542185E+00 1.284545985E+04 3.138723266E-04 3.991723693E+00 8.022903211E+02 0.000000000E+00 2.465621044E-04 4.442830695E-01 2.343013198E-04 4.310983977E-05 4.141349754E-01 2.742073891E-01 1.572161856E-04 3.680124315E-03 
0L13 56370 331 35.02 1.580764009E-07 3.447194318E+00 1.041038960E+04 3.846958665E-04 5.367085201E+00 7.816129092E+02 0.000000000E+00 2.476942104E-04 4.384553007E-01 2.342475274E-04 4.280576811E-05 4.167752822E-01 2.719305531E-01 1.574143384E-04 1.336761719E-02 
0L14 57038 334 34.71 1.637600940E-06 4.057038799E+00 1.604628406E+04 4.163723952E-04 4.181802448E+00 6.722056303E+02 0.000000000E+00 2.459017223E-04 4.337959370E-01 2.343386127E-04 4.205870108E-05 4.137390581E-01 2.678780931E-01 1.570068705E-04 5.527424629E-03 
0L15 57700 337 34.4 2.878143862E-06 4.099341456E+00 1.940120604E+04 4.562418583E-04 4.151561538E+00 6.081110582E+02 0.000000000E+00 2.434267592E-04 4.281678528E-01 2.334278331E-04 4.154920292E-05 4.157152929E-01 2.648748874E-01 1.568635038E-04 9.399765070E-03 
0L16 58358 340 34.1 6.434704649E-06 4.158850591E+00 2.168974374E+04 3.684026216E-04 3.276232194E+00 4.807430816E+02 0.000000000E+00 2.389849681E-04 4.217687997E-01 2.330794930E-04 4.085334098E-05 4.155746660E-01 2.612167333E-01 1.563963398E-04 4.452079053E-03 
