N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 340 2.100E-4 1.211877596E+00 1.336850184E+00
1.468000E+10 1.000E+17 340 2.100E-4 1.240234276E+00 1.336998010E+00
2.154000E+10 1.000E+17 340 2.100E-4 1.264404607E+00 1.337212210E+00
3.162000E+10 1.000E+17 340 2.100E-4 1.283999693E+00 1.337520809E+00
4.642000E+10 1.000E+17 340 2.100E-4 1.299336994E+00 1.337961754E+00
6.813000E+10 1.000E+17 340 2.100E-4 1.311117003E+00 1.338584558E+00
1.000000E+11 1.000E+17 340 2.100E-4 1.320152824E+00 1.339450253E+00
1.468000E+11 1.000E+17 340 2.100E-4 1.327209726E+00 1.340627802E+00
2.154000E+11 1.000E+17 340 2.100E-4 1.332934552E+00 1.342185119E+00
3.162000E+11 1.000E+17 340 2.100E-4 1.337834218E+00 1.344173836E+00
4.642000E+11 1.000E+17 340 2.100E-4 1.342274280E+00 1.346611501E+00
6.813000E+11 1.000E+17 340 2.100E-4 1.346488283E+00 1.349469397E+00
1.000000E+12 1.000E+17 340 2.100E-4 1.350537544E+00 1.352616444E+00
1.468000E+12 1.000E+17 340 2.100E-4 1.355178782E+00 1.356629743E+00
2.154000E+12 1.000E+17 340 2.100E-4 1.359168626E+00 1.360227494E+00
3.162000E+12 1.000E+17 340 2.100E-4 1.363136592E+00 1.363937506E+00
4.642000E+12 1.000E+17 340 2.100E-4 1.366917758E+00 1.367544340E+00
6.813000E+12 1.000E+17 340 2.100E-4 1.370941798E+00 1.371429787E+00
1.000000E+13 1.000E+17 340 2.100E-4 1.374949199E+00 1.375342220E+00
