N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 300 2.100E-4 1.211295727E+00 1.219583253E+00
1.468000E+10 3.162E+15 300 2.100E-4 1.213946394E+00 1.219679203E+00
2.154000E+10 3.162E+15 300 2.100E-4 1.215866587E+00 1.219818364E+00
3.162000E+10 3.162E+15 300 2.100E-4 1.217301264E+00 1.220019165E+00
4.642000E+10 3.162E+15 300 2.100E-4 1.218439564E+00 1.220306729E+00
6.813000E+10 3.162E+15 300 2.100E-4 1.219431519E+00 1.220714193E+00
1.000000E+11 3.162E+15 300 2.100E-4 1.220401105E+00 1.221283233E+00
1.468000E+11 3.162E+15 300 2.100E-4 1.221453767E+00 1.222061912E+00
2.154000E+11 3.162E+15 300 2.100E-4 1.222679668E+00 1.223100634E+00
3.162000E+11 3.162E+15 300 2.100E-4 1.224150056E+00 1.224443259E+00
4.642000E+11 3.162E+15 300 2.100E-4 1.225919794E+00 1.226118005E+00
6.813000E+11 3.162E+15 300 2.100E-4 1.227991351E+00 1.228132482E+00
1.000000E+12 3.162E+15 300 2.100E-4 1.230351879E+00 1.230453963E+00
1.468000E+12 3.162E+15 300 2.100E-4 1.233056067E+00 1.233128095E+00
2.154000E+12 3.162E+15 300 2.100E-4 1.236094683E+00 1.236138938E+00
3.162000E+12 3.162E+15 300 2.100E-4 1.239449830E+00 1.239486627E+00
4.642000E+12 3.162E+15 300 2.100E-4 1.243056368E+00 1.243081923E+00
6.813000E+12 3.162E+15 300 2.100E-4 1.246866120E+00 1.246884610E+00
1.000000E+13 3.162E+15 300 2.100E-4 1.250939049E+00 1.250954716E+00
